trial,label,status,solver_success,mission_success,mission_success_slack,raw_path_ok,path_ok_slack,progress,time_s,downrange_km,ellipsoidal_altitude_km,velocity_m_s,mass_kg,x_m,y_m,z_m
6,rand_05,PASS_RAW,1,1,1,1,1,0.663333333333,397.044924771,985.723280616,343.675725774,5212.22558434,634450.3352,453887.011899,-6066098.65272,2850826.45841
6,rand_05,PASS_RAW,1,1,1,1,1,0.666666666667,399.040125398,994.673743783,345.185502652,5228.21769491,631300.920505,464236.230256,-6067202.53513,2850373.0899
6,rand_05,PASS_RAW,1,1,1,1,1,0.67,401.035326025,1003.64851088,346.684403749,5244.31000241,628151.516186,474612.945583,-6068284.51172,2849906.41093
6,rand_05,PASS_RAW,1,1,1,1,1,0.673333333333,403.030526652,1012.65723678,348.168239102,5260.54194189,625002.127225,485027.962877,-6069335.94763,2849421.17617
6,rand_05,PASS_RAW,1,1,1,1,1,0.676666666667,405.025727279,1021.69712536,349.638330528,5276.90140178,621852.745146,495478.029942,-6070359.39138,2848918.93792
6,rand_05,PASS_RAW,1,1,1,1,1,0.68,407.020927906,1030.76861635,351.094559928,5293.39040918,618703.375155,505963.537454,-6071354.47488,2848399.47781
6,rand_05,PASS_RAW,1,1,1,1,1,0.683333333333,409.016128533,1039.87191993,352.536955,5310.00931481,615554.015502,516484.618959,-6072321.07181,2847862.71989
6,rand_05,PASS_RAW,1,1,1,1,1,0.686666666667,411.01132916,1049.00344581,353.967117172,5326.74355624,612404.661983,527037.18427,-6073262.40391,2847310.62583
6,rand_05,PASS_RAW,1,1,1,1,1,0.69,413.006529787,1058.17014353,355.382135974,5343.62100904,609255.321544,537628.872275,-6074172.29255,2846739.44926
6,rand_05,PASS_RAW,1,1,1,1,1,0.693333333333,415.001730414,1067.37099702,356.782568489,5360.63760556,606105.987472,548258.430936,-6075051.69981,2846149.77754
6,rand_05,PASS_RAW,1,1,1,1,1,0.696666666667,416.996931041,1076.59580593,358.172796933,5377.75163709,602956.660164,558914.496498,-6075909.73055,2845547.13943
6,rand_05,PASS_RAW,1,1,1,1,1,0.7,418.992131668,1085.85783837,359.547286764,5395.01633583,599807.343631,569611.6373,-6076734.59879,2844924.38869
6,rand_05,PASS_RAW,1,1,1,1,1,0.703333333333,420.987332295,1095.15275519,360.907963273,5412.41496281,596658.031708,580344.95369,-6077530.20276,2844283.89481
6,rand_05,PASS_RAW,1,1,1,1,1,0.706666666667,422.982532922,1104.48157332,362.254462034,5429.95091273,593508.72761,591115.456239,-6078295.64777,2843625.12305
6,rand_05,PASS_RAW,1,1,1,1,1,0.71,424.977733549,1113.84512488,363.586551109,5447.62717474,590359.430632,601923.946207,-6079030.24538,2842947.65915
6,rand_05,PASS_RAW,1,1,1,1,1,0.713333333333,426.972934176,1123.23458279,364.907940564,5465.40858749,587210.137672,612760.705278,-6079741.84942,2842256.26578
6,rand_05,PASS_RAW,1,1,1,1,1,0.716666666667,428.968134803,1132.66182569,366.213786156,5483.3418238,584060.852968,623638.588734,-6080419.92539,2841544.56901
6,rand_05,PASS_RAW,1,1,1,1,1,0.72,430.96333543,1142.12428845,367.505270186,5501.4178213,580911.572533,634554.685388,-6081066.80596,2840813.98453
6,rand_05,PASS_RAW,1,1,1,1,1,0.723333333333,432.958536057,1151.6183919,368.783886201,5519.62221284,577762.296171,645505.017017,-6081685.65106,2840066.43474
6,rand_05,PASS_RAW,1,1,1,1,1,0.726666666667,434.953736684,1161.15353292,370.045944977,5537.9909519,574613.026665,656499.619414,-6082268.18935,2839296.91872
6,rand_05,PASS_RAW,1,1,1,1,1,0.73,436.948937311,1170.71230552,371.298526494,5556.45498234,571463.759915,667519.647024,-6082829.8392,2838514.7683
6,rand_05,PASS_RAW,1,1,1,1,1,0.733333333333,438.944137938,1180.31184705,372.534788298,5575.08381174,568314.497644,678583.436717,-6083355.43533,2837710.82127
6,rand_05,PASS_RAW,1,1,1,1,1,0.736666666667,440.939338565,1189.94529103,373.757603259,5593.84798684,565165.239584,689683.506406,-6083851.1053,2836888.78486
6,rand_05,PASS_RAW,1,1,1,1,1,0.74,442.934539192,1199.61508387,374.966052154,5612.760609,562015.98376,700822.363694,-6084314.68492,2836047.36073
6,rand_05,PASS_RAW,1,1,1,1,1,0.743333333333,444.929739819,1209.31961321,376.160839896,5631.81076882,558866.732229,711998.184379,-6084747.60879,2835187.42303
6,rand_05,PASS_RAW,1,1,1,1,1,0.746666666667,446.924940446,1219.06168867,377.340972837,5651.01296533,555717.482931,723213.846627,-6085147.44091,2834307.50481
6,rand_05,PASS_RAW,1,1,1,1,1,0.75,448.920141073,1228.8367293,378.508277932,5670.34913932,552568.23554,734464.391162,-6085518.208,2833410.04699
6,rand_05,PASS_RAW,1,1,1,1,1,0.753333333333,450.9153417,1238.65006079,379.660775471,5689.83617928,549418.99129,745755.346581,-6085855.24388,2832492.23923
6,rand_05,PASS_RAW,1,1,1,1,1,0.756666666667,452.910542327,1248.49972717,380.799308409,5709.47180176,546269.748104,757084.53681,-6086160.29367,2831555.14123
6,rand_05,PASS_RAW,1,1,1,1,1,0.76,454.905742954,1258.38631214,381.923691323,5729.25593223,543120.50655,768452.463629,-6086432.82532,2830598.44384
6,rand_05,PASS_RAW,1,1,1,1,1,0.763333333333,456.900943581,1268.31183032,383.033278551,5749.19536365,539971.266277,779861.124566,-6086671.11669,2829621.11277
6,rand_05,PASS_RAW,1,1,1,1,1,0.766666666667,458.896144208,1278.27090316,384.130155882,5769.27206496,536822.026558,791304.796754,-6086879.88935,2828626.00247
6,rand_05,PASS_RAW,1,1,1,1,1,0.77,460.891344835,1288.26915823,385.212252667,5789.50406731,533672.787568,802789.241753,-6087054.19266,2827610.14059
6,rand_05,PASS_RAW,1,1,1,1,1,0.773333333333,462.886545462,1298.30671647,386.279643931,5809.89547952,530523.548598,814314.464963,-6087193.96517,2826573.4951
6,rand_05,PASS_RAW,1,1,1,1,1,0.776666666667,464.881746089,1308.38029152,387.33358882,5830.43476754,527374.309642,825876.948477,-6087302.06861,2825517.80073
6,rand_05,PASS_RAW,1,1,1,1,1,0.78,466.876946716,1318.49510979,388.372239297,5851.13563842,524225.069892,837481.978477,-6087373.93709,2824440.31796
6,rand_05,PASS_RAW,1,1,1,1,1,0.783333333333,468.872147343,1328.64740796,389.397066026,5871.99109126,521075.829481,849125.558993,-6087412.8863,2823343.04922
6,rand_05,PASS_RAW,1,1,1,1,1,0.786666666667,470.86734797,1338.83668215,390.40829584,5892.99567871,517926.588018,860807.068954,-6087419.34452,2822226.26244
6,rand_05,PASS_RAW,1,1,1,1,1,0.79,472.862548597,1349.07095787,391.403102052,5914.18100542,514777.344531,872534.603113,-6087386.29845,2821085.75191
6,rand_05,PASS_RAW,1,1,1,1,1,0.793333333333,474.857749224,1359.33780327,392.386075489,5935.50031874,511628.099821,884295.348755,-6087324.65949,2819928.07899
6,rand_05,PASS_RAW,1,1,1,1,1,0.796666666667,476.852949851,1369.64719813,393.353629748,5956.98946542,508478.852259,896099.37271,-6087225.64683,2818747.98494
6,rand_05,PASS_RAW,1,1,1,1,1,0.8,478.848150478,1379.99750173,394.306487682,5978.64531375,505329.60204,907944.881163,-6087090.7491,2817546.36807
6,rand_05,PASS_RAW,1,1,1,1,1,0.803333333333,480.843351105,1390.38806735,395.24490849,6000.46955745,502180.350003,919831.092605,-6086920.49566,2816323.56118
6,rand_05,PASS_RAW,1,1,1,1,1,0.806666666667,482.838551732,1400.82054622,396.168397199,6022.45676365,499031.092492,931759.553349,-6086713.45834,2815078.71646
6,rand_05,PASS_RAW,1,1,1,1,1,0.81,484.833752359,1411.2972542,397.076226896,6044.63014492,495881.832333,943732.453741,-6086467.61733,2813810.63485
6,rand_05,PASS_RAW,1,1,1,1,1,0.813333333333,486.828952986,1421.806435,397.97257878,6066.93390377,492732.568283,955737.903943,-6086193.26494,2812525.48899
6,rand_05,PASS_RAW,1,1,1,1,1,0.816666666667,488.824153613,1432.36236209,398.852530902,6089.42608121,489583.298043,967790.07871,-6085877.90782,2811215.80859
6,rand_05,PASS_RAW,1,1,1,1,1,0.82,490.81935424,1442.9616591,399.717333019,6112.10187914,486434.02445,979885.457593,-6085524.49144,2809883.37059
6,rand_05,PASS_RAW,1,1,1,1,1,0.823333333333,492.814554867,1453.60049458,400.568374461,6134.9351355,483284.743939,992020.110782,-6085136.36546,2808530.18924
6,rand_05,PASS_RAW,1,1,1,1,1,0.826666666667,494.809755494,1464.28464786,401.40377041,6157.95570324,480135.457177,1004199.65067,-6084708.50005,2807153.26481
6,rand_05,PASS_RAW,1,1,1,1,1,0.83,496.804956121,1475.00951323,402.22513318,6181.14929679,476986.166294,1016419.39134,-6084244.89179,2805755.0008
6,rand_05,PASS_RAW,1,1,1,1,1,0.833333333333,498.800156748,1485.77934364,403.031092505,6204.5198023,473836.864305,1028683.40157,-6083741.82302,2804333.18729
6,rand_05,PASS_RAW,1,1,1,1,1,0.836666666667,500.795357375,1496.59529911,403.821354346,6228.08761377,470687.556772,1040992.6788,-6083198.29172,2802887.23716
6,rand_05,PASS_RAW,1,1,1,1,1,0.84,502.790558002,1507.4496279,404.598588855,6251.81428915,467538.241936,1053339.50738,-6082621.07167,2801421.20356
6,rand_05,PASS_RAW,1,1,1,1,1,0.843333333333,504.785758629,1518.35139537,405.359822344,6275.73323252,464388.91505,1065732.62909,-6082002.22799,2799930.36485
6,rand_05,PASS_RAW,1,1,1,1,1,0.846666666667,506.780959256,1529.29922322,406.105594727,6299.85166361,461239.581912,1078170.54757,-6081342.95877,2798415.4496
6,rand_05,PASS_RAW,1,1,1,1,1,0.85,508.776159883,1540.28777182,406.837737674,6324.13462844,458090.23659,1090647.9603,-6080647.92951,2796879.24849
6,rand_05,PASS_RAW,1,1,1,1,1,0.853333333333,510.77136051,1551.32548129,407.553561242,6348.62453689,454940.879655,1103172.91039,-6079909.77195,2795317.38332
