n,success_rate,std_error,wilson_low_95,wilson_high_95
387,0.06459948320413436,0.012495620935679798,0.044135399289476435,0.09362271038973888
388,0.06443298969072164,0.012464524869908584,0.044020653746694255,0.0933858901220527
389,0.06426735218508997,0.0124335828955322,0.04390650338391984,0.09315026453475271
390,0.0641025641025641,0.012402793872395452,0.043792943581708876,0.09291582461342335
391,0.0639386189258312,0.012372156671538143,0.04367996976830531,0.0926825614340807
392,0.06377551020408163,0.01234167017505837,0.04356757741902735,0.09245046616204143
393,0.06361323155216285,0.012311333275977783,0.04345576205566332,0.09221953005080938
394,0.06345177664974619,0.01228114487810883,0.04334451924587621,0.09198974444097804
395,0.06329113924050633,0.012251103895923909,0.043233844602617866,0.09176110075914984
396,0.06313131313131314,0.012221209254426416,0.043123733783551776,0.09153359051687118
397,0.06297229219143577,0.012191459889023672,0.04301418249048504,0.0913072053095836
398,0.06281407035175879,0.012161854745401664,0.042905186468808566,0.09108193681559004
399,0.06265664160401002,0.01213239277940159,0.04279674150694608,0.09085777679503663
400,0.0625,0.012103072956898178,0.04268884343581125,0.09063471708890933
401,0.06234413965087282,0.012073894253679739,0.042581488128273254,0.0904127496180453
402,0.06218905472636816,0.012044855655329943,0.04247467149863013,0.09019186638215884
403,0.062034739454094295,0.012015956157111268,0.04236838950209022,0.08997205945888133
404,0.06188118811881188,0.01198719476385011,0.042262638134261385,0.08975332100281537
405,0.06172839506172839,0.01195857048982352,0.04215741343064766,0.08953564324460261
406,0.06157635467980296,0.011930082358647549,0.04205271146615373,0.08931901849000497
407,0.06142506142506143,0.011901729403167147,0.041948528354596434,0.08910343911899922
408,0.061274509803921566,0.011873510665347644,0.041844860248223856,0.08888889758488479
409,0.061124694376528114,0.011845425196167728,0.04174170333724122,0.08867538641340403
410,0.06097560975609756,0.011817472055513938,0.04163905384934402,0.08846289820187556
411,0.06082725060827251,0.011789650312076625,0.04153690804925791,0.08825142561833957
412,0.06067961165048544,0.011761959043247363,0.04143526223828531,0.08804096140071568
413,0.06053268765133172,0.011734397335017795,0.0413341127538589,0.08783149835597276
414,0.06038647342995169,0.011706964281879874,0.041233455969101274,0.08762302935931024
415,0.060240963855421686,0.0116796589867275,0.041133288292391386,0.08741554735335158
416,0.06009615384615385,0.0116524805607595,0.04103360616693694,0.08720904534734844
417,0.05995203836930456,0.011625428123383947,0.04093440607035341,0.08700351641639696
418,0.05980861244019139,0.01159850080212382,0.040835684514248696,0.08679895370066419
419,0.059665871121718374,0.01157169773252393,0.040737438043814175,0.08659535040462608
420,0.05952380952380952,0.011545018058059128,0.04063966323742137,0.08639269979631577
421,0.06175771971496437,0.01173173050503162,0.042490009915275836,0.08895097891444327
422,0.061611374407582936,0.011704842938953621,0.042388492067002355,0.08874383507059999
423,0.061465721040189124,0.011678078124980212,0.04228745822052423,0.08853765348367704
424,0.06132075471698113,0.011651435225983334,0.04218690492229645,0.08833242746613887
425,0.0611764705882353,0.011624913412413984,0.04208682875155694,0.08812815039225746
426,0.06338028169014084,0.011804672185458961,0.043920723827627496,0.09064419497036694
427,0.06323185011709602,0.011777959733124153,0.04381700293198269,0.09043558549030521
428,0.0630841121495327,0.011751367681769837,0.04371377083109699,0.09022793371983096
429,0.06293706293706294,0.011724895220819903,0.04361102407738561,0.09002123308089123
430,0.06279069767441861,0.011698541546942127,0.043508759255614426,0.08981547705551848
431,0.06264501160092807,0.011672305863967631,0.04340697298252125,0.08961065918514624
432,0.0625,0.011646187382811405,0.04330566190644257,0.08940677306993415
433,0.06235565819861432,0.011620185321393884,0.04320482270694547,0.08920381236810235
434,0.06221198156682028,0.011594298904563562,0.04310445209446457,0.08900177079527455
435,0.06206896551724138,0.011568527364020625,0.04300454680994428,0.08880064212383046
436,0.06192660550458716,0.011542869938241593,0.042905103624485734,0.08860042018226652
437,0.06407322654462243,0.011714358591881384,0.04469863030420369,0.09104536481785376
438,0.0639269406392694,0.011688526835684736,0.04459572296473188,0.09084104894628783
439,0.06378132118451026,0.011662808541719017,0.044493288437248195,0.09063764777109357
440,0.06363636363636363,0.01163720296559742,0.044391323470242244,0.09043515516537909
441,0.06349206349206349,0.011611709369415885,0.044289824841953665,0.09023356505683276
442,0.06334841628959276,0.011586327021682856,0.044188789360032565,0.09003287142711697
443,0.06320541760722348,0.011561055197249946,0.04408821386120461,0.08983306831126993
444,0.06306306306306306,0.011535893177243493,0.04398809521094081,0.08963414979711558
445,0.06292134831460675,0.011510840248997014,0.04388843030313168,0.08943611002468109
446,0.06278026905829596,0.011485895705984501,0.04378921605976566,0.08923894318562203
447,0.06263982102908278,0.011461058847754604,0.043690449430612344,0.0890426435226555
448,0.0625,0.011436328979865623,0.04359212739290949,0.08884720532900015
449,0.062360801781737196,0.011411705413821364,0.04349424695105459,0.08865262294782397
450,0.06222222222222222,0.011387187467007785,0.043396805136300454,0.08845889077169919
451,0.06208425720620843,0.011362774462630466,0.04329979900645483,0.08826600324206421
452,0.061946902654867256,0.011338465729652867,0.043203225645584244,0.08807395484869274
453,0.06181015452538632,0.011314260602735366,0.04310708216372151,0.08788274012916948
454,0.06167400881057269,0.011290158422175074,0.043011365696577486,0.08769235366837319
455,0.06153846153846154,0.0112661585338464,0.042916073405256216,0.0875027900979658
456,0.06140350877192982,0.011242260289142372,0.0428212024759744,0.08731404409588861
457,0.061269146608315096,0.0112184630449167,0.04272675011978404,0.08712611038586472
458,0.0611353711790393,0.011194766163426548,0.042632713572299225,0.08693898373690809
459,0.06100217864923747,0.011171169012276046,0.042539090093426074,0.08675265896283854
460,0.06086956521739131,0.011147670964360482,0.04244587696709663,0.08656713092180339
461,0.06073752711496746,0.011124271397811213,0.04235307150100595,0.08638239451580493
462,0.06060606060606061,0.011100969695941246,0.04226067102635285,0.08619844469023406
463,0.06047516198704104,0.0110777652471915,0.042168672897583914,0.08601527643340975
464,0.0603448275862069,0.011054657445077736,0.04207707449214078,0.08583288477612437
465,0.060215053763440864,0.011031645688138136,0.041985873210210994,0.085651264791195
466,0.060085836909871244,0.011008729379881538,0.04189506647448177,0.08547041159302013
467,0.059957173447537475,0.010985907928736298,0.04180465172989712,0.08529032033714201
468,0.05982905982905983,0.010963180747999792,0.0417146264434181,0.08511098621981465
469,0.05970149253731343,0.010940547255788528,0.041624988103786155,0.08493240447757727
470,0.059574468085106386,0.010918006874988874,0.041535734221289436,0.08475457038683278
471,0.059447983014861996,0.010895559033208385,0.04144686232753225,0.08457747926343198
472,0.059322033898305086,0.010873203162727725,0.041358369975207344,0.08440112646226264
473,0.05919661733615222,0.01085093870045317,0.041270254737871104,0.0842255073768437
474,0.05907172995780591,0.010828765087869703,0.04118251420972184,0.0840506174389249
475,0.05894736842105263,0.010806681770994649,0.041095146005380494,0.08387645211809083
476,0.058823529411764705,0.010784688200331898,0.04100814775967451,0.08370300692137023
477,0.05870020964360587,0.010762783830826668,0.04092151712742429,0.08353027739285016
478,0.058577405857740586,0.010740968121820816,0.040835251783232315,0.08335825911329467
479,0.05845511482254697,0.01071924053700868,0.040749349421275,0.08318694769976842
480,0.058333333333333334,0.010697600544393468,0.040663807755097155,0.08301633880526474
481,0.058212058212058215,0.01067604761624414,0.04057862451740902,0.08284642811833842
482,0.058091286307053944,0.01065458122905284,0.04049379745988583,0.08267721136274281
483,0.060041407867494824,0.010809515516019396,0.04212651044769346,0.0848996105740105
484,0.05991735537190083,0.010787893610330338,0.04203879720836703,0.08472693986694596
485,0.05979381443298969,0.010766357891339964,0.04195144851502411,0.0845549699239958
486,0.059670781893004114,0.010744907845658363,0.041864462099466856,0.08438369648894213
487,0.059548254620123205,0.010723542963957207,0.041777835712277556,0.08421311533995599
488,0.05942622950819672,0.010702262740929749,0.041691567122624854,0.08404322228925083
489,0.05930470347648262,0.010681066675251295,0.04160565411807196,0.08387401318274029
490,0.05918367346938776,0.010659954269540138,0.04152009450438757,0.08370548389969987
491,0.059063136456211814,0.01063892503031894,0.04143488610535888,0.08353763035243288
492,0.06097560975609756,0.010787826695819878,0.04304205286089115,0.08571196858466727
493,0.060851926977687626,0.010766653684570159,0.04295406556474596,0.0855408108707216
494,0.06072874493927125,0.010745563483111498,0.04286643730799193,0.08537033519153399
495,0.06060606060606061,0.010724555607461108,0.04277916589720154,0.08520053747958181
496,0.06048387096774194,0.01070362957739286,0.042692249156779716,0.0850314136996132
497,0.060362173038229376,0.010682784916401011,0.04260568492878318,0.08486295984832799
498,0.060240963855421686,0.010662021151664307,0.04251947107274161,0.08469517195406205
499,0.06012024048096192,0.010641337814010521,0.042433605465481194,0.08452804607647554
500,0.06,0.010620734437881401,0.042348086000950205,0.08436157830624476
