time_s,optimizer_altitude_km,simulation_altitude_km,simulation_velocity_m_s,optimizer_mass_kg,simulation_mass_kg,dynamic_pressure_kpa,g_load,downrange_km,throttle
197.696304,133.645950,133.645695,3539.612583,1.124319e+06,1.124319e+06,3.025760e-05,1.332956,235.435951,0.999790
197.702383,133.653271,133.653026,3539.671102,1.124295e+06,1.124295e+06,3.024155e-05,1.332984,235.453232,0.999790
197.763167,133.726483,133.726330,3540.256401,1.124055e+06,1.124055e+06,3.008164e-05,1.333269,235.626069,0.999790
198.371009,134.458602,134.459164,3546.120210,1.121658e+06,1.121658e+06,2.854480e-05,1.336118,237.356431,0.999790
199.586693,135.922839,135.923736,3557.906957,1.116863e+06,1.116863e+06,2.577996e-05,1.341854,240.828041,0.999790
200.802376,137.387076,137.386913,3569.772756,1.112069e+06,1.112069e+06,2.337047e-05,1.347639,244.314215,0.999790
200.831400,137.422034,137.421830,3570.057016,1.111955e+06,1.111955e+06,2.331680e-05,1.347778,244.397624,0.999790
200.860424,137.456992,137.456745,3570.341321,1.111840e+06,1.111840e+06,2.326331e-05,1.347917,244.481042,0.999790
200.874662,137.474141,137.473873,3570.480807,1.111784e+06,1.111784e+06,2.323712e-05,1.347985,244.521967,0.999790
200.888901,137.491250,137.491001,3570.620527,1.111728e+06,1.111728e+06,2.321097e-05,1.348040,244.562894,0.999780
200.902453,137.507533,137.507304,3570.753551,1.111674e+06,1.111674e+06,2.318612e-05,1.348105,244.601852,0.999780
201.037978,137.670368,137.670324,3572.084339,1.111140e+06,1.111140e+06,2.293969e-05,1.348753,244.991532,0.999780
202.393231,139.298717,139.299575,3585.446915,1.105795e+06,1.105795e+06,2.066209e-05,1.355273,248.898397,0.999780
203.144340,140.201181,140.201822,3592.895654,1.102833e+06,1.102833e+06,1.953218e-05,1.358913,251.071560,0.999780
203.895450,141.103646,141.103581,3600.375087,1.099870e+06,1.099870e+06,1.848545e-05,1.362573,253.250372,0.999780
204.008261,141.239190,141.238978,3601.501100,1.099426e+06,1.099426e+06,1.833495e-05,1.363124,253.578103,0.999780
204.029871,141.265155,141.264914,3601.716876,1.099340e+06,1.099340e+06,1.830631e-05,1.363230,253.640897,0.999780
204.051481,141.291119,141.290848,3601.932678,1.099255e+06,1.099255e+06,1.827772e-05,1.363336,253.703695,0.999780
204.069276,141.312466,141.312205,3602.110688,1.099185e+06,1.099185e+06,1.825423e-05,1.363409,253.755413,0.999770
204.085367,141.331756,141.331516,3602.271692,1.099121e+06,1.099121e+06,1.823304e-05,1.363487,253.802180,0.999770
204.246280,141.524651,141.524614,3603.882510,1.098487e+06,1.098487e+06,1.802288e-05,1.364275,254.269997,0.999770
205.855403,143.453605,143.454352,3620.069073,1.092141e+06,1.092141e+06,1.609310e-05,1.372202,258.962561,0.999770
206.710792,144.479011,144.479296,3628.731809,1.088767e+06,1.088767e+06,1.518152e-05,1.376454,261.467754,0.999770
207.006951,144.834035,144.834024,3631.740518,1.087599e+06,1.087599e+06,1.488243e-05,1.377932,262.336853,0.999770
207.133682,144.985956,144.985798,3633.029483,1.087100e+06,1.087100e+06,1.475690e-05,1.378566,262.709029,0.999770
207.173283,145.033428,145.033221,3633.432441,1.086943e+06,1.086943e+06,1.471798e-05,1.378764,262.825360,0.999770
207.212885,145.080900,145.080644,3633.835486,1.086787e+06,1.086787e+06,1.467919e-05,1.378962,262.941707,0.999770
207.237707,145.110657,145.110369,3634.088169,1.086689e+06,1.086689e+06,1.465495e-05,1.379086,263.014644,0.999770
207.253941,145.130077,145.129809,3634.253699,1.086625e+06,1.086625e+06,1.463914e-05,1.379152,263.062348,0.999759
207.268791,145.147841,145.147591,3634.405154,1.086567e+06,1.086567e+06,1.462469e-05,1.379226,263.105987,0.999759
207.417291,145.325478,145.325401,3635.920381,1.085981e+06,1.085981e+06,1.448124e-05,1.379970,263.542502,0.999759
208.902284,147.101845,147.102521,3651.140514,1.080125e+06,1.080125e+06,1.314739e-05,1.387452,267.920097,0.999759
209.699211,148.055138,148.055512,3659.359460,1.076982e+06,1.076982e+06,1.250041e-05,1.391501,270.278701,0.999759
209.896155,148.290724,148.290951,3661.396100,1.076205e+06,1.076205e+06,1.234726e-05,1.392505,270.862589,0.999759
210.093098,148.526310,148.526362,3663.434925,1.075428e+06,1.075428e+06,1.219668e-05,1.393511,271.446877,0.999759
210.339462,148.821014,148.820808,3665.988451,1.074457e+06,1.074457e+06,1.201183e-05,1.394771,272.178352,0.999759
210.395861,148.888479,148.888209,3666.573499,1.074234e+06,1.074234e+06,1.197005e-05,1.395060,272.345893,0.999759
210.417812,148.914736,148.914440,3666.801244,1.074148e+06,1.074148e+06,1.195384e-05,1.395172,272.411108,0.999759
210.434378,148.934519,148.934237,3666.973417,1.074082e+06,1.074082e+06,1.194164e-05,1.395240,272.460331,0.999746
210.449367,148.952414,148.952149,3667.129236,1.074023e+06,1.074023e+06,1.193061e-05,1.395316,272.504870,0.999746
210.599261,149.131366,149.131263,3668.688127,1.073432e+06,1.073432e+06,1.182105e-05,1.396085,272.950393,0.999746
212.098193,150.920889,150.921473,3684.347376,1.067521e+06,1.067521e+06,1.080147e-05,1.403816,277.418485,0.999746
212.895521,151.872791,151.873089,3692.729268,1.064376e+06,1.064376e+06,1.030590e-05,1.407963,279.804760,0.999746
213.065713,152.075977,152.076158,3694.523114,1.063705e+06,1.063705e+06,1.020368e-05,1.408851,280.314978,0.999746
213.235905,152.279163,152.279208,3696.318621,1.063034e+06,1.063034e+06,1.010268e-05,1.409741,280.825500,0.999746
213.457520,152.543742,152.543582,3698.659131,1.062160e+06,1.062160e+06,9.972956e-06,1.410901,281.490732,0.999746
213.556622,152.662056,152.661794,3699.706670,1.061769e+06,1.061769e+06,9.915594e-06,1.411420,281.788376,0.999746
213.575786,152.684935,152.684654,3699.909308,1.061694e+06,1.061694e+06,9.904547e-06,1.411520,281.845947,0.999746
213.594950,152.707815,152.707512,3700.111967,1.061618e+06,1.061618e+06,9.893515e-06,1.411621,281.903521,0.999746
213.598968,152.712612,152.712305,3700.154462,1.061602e+06,1.061602e+06,9.891204e-06,1.411642,281.915593,0.999746
213.602987,152.717405,152.717098,3700.196992,1.061586e+06,1.061586e+06,9.888893e-06,1.411643,281.927666,0.999732
213.606993,152.722180,152.721877,3700.239436,1.061571e+06,1.061571e+06,9.886590e-06,1.411664,281.939703,0.999732
213.647058,152.769926,152.769665,3700.663932,1.061413e+06,1.061413e+06,9.863597e-06,1.411875,282.060086,0.999732
214.047709,153.247391,153.247483,3704.913992,1.059833e+06,1.059833e+06,9.640827e-06,1.413979,283.264847,0.999732
215.047925,154.439371,154.439864,3715.564773,1.055888e+06,1.055888e+06,9.113965e-06,1.419262,286.279916,0.999732
216.048141,155.631351,155.631598,3726.273678,1.051944e+06,1.051944e+06,8.621547e-06,1.424583,289.305589,0.999732
216.620435,156.313366,156.313199,3732.427219,1.049687e+06,1.049687e+06,8.357876e-06,1.427646,291.041573,0.999732
216.729317,156.443123,156.442856,3733.600129,1.049257e+06,1.049257e+06,8.309169e-06,1.428231,291.372248,0.999732
216.752423,156.470660,156.470370,3733.849125,1.049166e+06,1.049166e+06,8.298878e-06,1.428355,291.442438,0.999732
216.775530,156.498196,156.497884,3734.098152,1.049075e+06,1.049075e+06,8.288601e-06,1.428479,291.512633,0.999732
216.780314,156.503898,156.503581,3734.149723,1.049056e+06,1.049056e+06,8.286475e-06,1.428504,291.527170,0.999732
216.785099,156.509595,156.509278,3734.201335,1.049037e+06,1.049037e+06,8.284350e-06,1.428508,291.541707,0.999717
216.789674,156.515038,156.514725,3734.250727,1.049019e+06,1.049019e+06,8.282319e-06,1.428532,291.555605,0.999717
216.835419,156.569465,156.569196,3734.744708,1.048839e+06,1.048839e+06,8.262042e-06,1.428778,291.694602,0.999717
217.292877,157.113742,157.113825,3739.691294,1.047035e+06,1.047035e+06,8.062559e-06,1.431240,293.085807,0.999717
218.396856,158.427241,158.427645,3751.679730,1.042681e+06,1.042681e+06,7.604815e-06,1.437216,296.452448,0.999717
219.500834,159.740740,159.740764,3763.740326,1.038328e+06,1.038328e+06,7.183457e-06,1.443242,299.832213,0.999717
219.756081,160.044429,160.044272,3766.539110,1.037321e+06,1.037321e+06,7.090736e-06,1.444643,300.615508,0.999717
219.823506,160.124651,160.124440,3767.279073,1.037055e+06,1.037055e+06,7.066489e-06,1.445013,300.822537,0.999717
219.890931,160.204872,160.204606,3768.019307,1.036789e+06,1.036789e+06,7.042343e-06,1.445384,301.029616,0.999717
219.959661,160.286646,160.286320,3768.774143,1.036518e+06,1.036518e+06,7.017834e-06,1.445761,301.240753,0.999717
219.965347,160.293410,160.293081,3768.836661,1.036496e+06,1.036496e+06,7.015811e-06,1.445767,301.258225,0.999699
219.970563,160.299605,160.299282,3768.894044,1.036475e+06,1.036475e+06,7.013957e-06,1.445796,301.274248,0.999699
220.022713,160.361563,160.361283,3769.467966,1.036270e+06,1.036270e+06,6.995446e-06,1.446083,301.434494,0.999699
220.544217,160.981142,160.981207,3775.216161,1.034213e+06,1.034213e+06,6.813593e-06,1.448959,303.038581,0.999699
221.761035,162.426794,162.427088,3788.691935,1.029415e+06,1.029415e+06,6.413515e-06,1.455713,306.792902,0.999699
222.977852,163.872446,163.872230,3802.257100,1.024616e+06,1.024616e+06,6.046065e-06,1.462530,310.563421,0.999699
223.108174,164.027277,164.026966,3803.715261,1.024102e+06,1.024102e+06,6.008270e-06,1.463264,310.968211,0.999699
223.126042,164.048504,164.048179,3803.915255,1.024032e+06,1.024032e+06,6.003111e-06,1.463365,311.023723,0.999699
223.143909,164.069731,164.069393,3804.115268,1.023961e+06,1.023961e+06,5.997958e-06,1.463466,311.079237,0.999699
223.158374,164.086897,164.086567,3804.277448,1.023904e+06,1.023904e+06,5.993791e-06,1.463518,311.124183,0.999679
223.171444,164.102406,164.102085,3804.424028,1.023853e+06,1.023853e+06,5.990028e-06,1.463592,311.164798,0.999679
223.302149,164.257494,164.257264,3805.890406,1.023337e+06,1.023337e+06,5.952563e-06,1.464329,311.571057,0.999679
224.609203,165.808373,165.808587,3820.611729,1.018183e+06,1.018183e+06,5.833090e-06,1.471742,315.644034,0.999679
225.303917,166.632682,166.632814,3828.478983,1.015443e+06,1.015443e+06,5.859417e-06,1.475712,317.816579,0.999679
225.998631,167.456992,167.456840,3836.375988,1.012704e+06,1.012704e+06,5.885910e-06,1.479704,319.994492,0.999679
226.183420,167.676252,167.675994,3838.481551,1.011975e+06,1.011975e+06,5.892985e-06,1.480770,320.574706,0.999679
226.266679,167.775043,167.774733,3839.430934,1.011647e+06,1.011647e+06,5.896177e-06,1.481250,320.836254,0.999679
226.310673,167.827243,167.826904,3839.932753,1.011473e+06,1.011473e+06,5.897864e-06,1.481504,320.974486,0.999679
226.319646,167.837890,167.837545,3840.035120,1.011438e+06,1.011438e+06,5.898208e-06,1.481556,321.002682,0.999679
226.324208,167.843304,167.842955,3840.087169,1.011420e+06,1.011420e+06,5.898383e-06,1.481583,321.017019,0.999679
226.328770,167.848715,167.848366,3840.139258,1.011402e+06,1.011402e+06,5.898559e-06,1.481575,321.031356,0.999657
226.333079,167.853822,167.853475,3840.188496,1.011385e+06,1.011385e+06,5.898724e-06,1.481600,321.044896,0.999657
226.376166,167.904891,167.904571,3840.680949,1.011215e+06,1.011215e+06,5.900380e-06,1.481849,321.180312,0.999657
226.807040,168.415582,168.415486,3845.611837,1.009516e+06,1.009516e+06,5.916973e-06,1.484343,322.535619,0.999657
227.836779,169.636075,169.636194,3857.443067,1.005455e+06,1.005455e+06,5.956894e-06,1.490338,325.783092,0.999657
228.866517,170.856567,170.856501,3869.340789,1.001395e+06,1.001395e+06,5.997189e-06,1.496381,329.042518,0.999657
229.435336,171.530758,171.530437,3875.941618,9.991516e+05,9.991516e+05,6.019610e-06,1.499740,330.848141,0.999657
229.487055,171.592057,171.591708,3876.542793,9.989477e+05,9.989477e+05,6.021654e-06,1.500046,331.012494,0.999657
229.506265,171.614826,171.614466,3876.766134,9.988720e+05,9.988720e+05,6.022414e-06,1.500160,331.073548,0.999657
229.518862,171.629746,171.629390,3876.912818,9.988223e+05,9.988223e+05,6.022912e-06,1.500195,331.113588,0.999630
229.530392,171.643399,171.643050,3877.047101,9.987768e+05,9.987768e+05,6.023369e-06,1.500264,331.150237,0.999630
229.645692,171.779933,171.779641,3878.390401,9.983222e+05,9.983222e+05,6.027938e-06,1.500947,331.516808,0.999630
230.798688,173.145269,173.145283,3891.869976,9.937756e+05,9.937756e+05,6.073888e-06,1.507814,335.190860,0.999630
231.259887,173.691403,173.691416,3897.285579,9.919570e+05,9.919570e+05,6.092404e-06,1.510578,336.664736,0.999630
231.721086,174.237537,174.237485,3902.714809,9.901384e+05,9.901384e+05,6.110997e-06,1.513353,338.141049,0.999630
232.643483,175.329806,175.329455,3913.614259,9.865012e+05,9.865012e+05,6.148419e-06,1.518932,341.101003,0.999630
232.689514,175.384314,175.383943,3914.159617,9.863197e+05,9.863197e+05,6.150295e-06,1.519212,341.248973,0.999630
232.701925,175.399000,175.398633,3914.306881,9.862707e+05,9.862707e+05,6.150801e-06,1.519241,341.288870,0.999600
232.713231,175.412379,175.412017,3914.441077,9.862261e+05,9.862261e+05,6.151263e-06,1.519309,341.325221,0.999600
232.826297,175.546170,175.545853,3915.783490,9.857803e+05,9.857803e+05,6.155880e-06,1.519996,341.688813,0.999600
233.956960,176.884084,176.884001,3929.253343,9.813220e+05,9.813220e+05,6.202319e-06,1.526902,345.332879,0.999600
234.409224,177.419249,177.419166,3934.664622,9.795386e+05,9.795386e+05,6.221029e-06,1.529682,346.794662,0.999600
234.861489,177.954414,177.954283,3940.089278,9.777553e+05,9.777553e+05,6.239816e-06,1.532472,348.258825,0.999600
235.766019,179.024745,179.024397,3950.978838,9.741887e+05,9.741887e+05,6.277624e-06,1.538083,351.194308,0.999600
235.829205,179.099513,179.099145,3951.741540,9.739395e+05,9.739395e+05,6.280277e-06,1.538476,351.399725,0.999600
235.863691,179.140320,179.139941,3952.157920,9.738035e+05,9.738035e+05,6.281726e-06,1.538691,351.511857,0.999600
235.868179,179.145631,179.145250,3952.212111,9.737858e+05,9.737858e+05,6.281914e-06,1.538719,351.526450,0.999600
235.872667,179.150940,179.150558,3952.266342,9.737681e+05,9.737681e+05,6.282103e-06,1.538691,351.541044,0.999563
235.876823,179.155856,179.155476,3952.316615,9.737517e+05,9.737517e+05,6.282278e-06,1.538717,351.554561,0.999563
235.918390,179.205016,179.204648,3952.819402,9.735878e+05,9.735878e+05,6.284027e-06,1.538976,351.689742,0.999563
236.334060,179.696612,179.696345,3957.853576,9.719489e+05,9.719489e+05,6.301552e-06,1.541571,353.042674,0.999563
237.312070,180.853267,180.853091,3969.743566,9.680926e+05,9.680926e+05,6.343051e-06,1.547712,356.233956,0.999563
238.290080,182.009922,182.009671,3981.697379,9.642363e+05,9.642363e+05,6.384924e-06,1.553902,359.436537,0.999563
238.823598,182.640893,182.640548,3988.245358,9.621327e+05,9.621327e+05,6.407925e-06,1.557299,361.188365,0.999563
239.012196,182.863941,182.863557,3990.564642,9.613891e+05,9.613891e+05,6.416082e-06,1.558504,361.808445,0.999563
239.029313,182.884184,182.883796,3990.775247,9.613216e+05,9.613216e+05,6.416823e-06,1.558613,361.864741,0.999563
239.046429,182.904427,182.904035,3990.985873,9.612541e+05,9.612541e+05,6.417565e-06,1.558722,361.921041,0.999563
239.050432,182.909161,182.908769,3991.035139,9.612383e+05,9.612383e+05,6.417738e-06,1.558748,361.934209,0.999563
239.054436,182.913895,182.913502,3991.084440,9.612225e+05,9.612225e+05,6.417911e-06,1.558706,361.947378,0.999520
239.058200,182.918345,182.917953,3991.130832,9.612077e+05,9.612077e+05,6.418075e-06,1.558730,361.959760,0.999520
239.095840,182.962845,182.962460,3991.594808,9.610593e+05,9.610593e+05,6.419707e-06,1.558971,362.083584,0.999520
239.472238,183.407842,183.407514,3996.239841,9.595752e+05,9.595752e+05,6.436062e-06,1.561382,363.322763,0.999520
240.368697,184.467678,184.467402,4007.341532,9.560406e+05,9.560406e+05,6.475244e-06,1.567154,366.280905,0.999520
241.265155,185.527515,185.527203,4018.497996,9.525061e+05,9.525061e+05,6.514751e-06,1.572970,369.248687,0.999520
241.759051,186.111422,186.111067,4024.668038,9.505588e+05,9.505588e+05,6.536656e-06,1.576192,370.887890,0.999520
241.883724,186.258817,186.258449,4026.228174,9.500672e+05,9.500672e+05,6.542201e-06,1.577008,371.302136,0.999520
242.008397,186.406211,186.405831,4027.789378,9.495756e+05,9.495756e+05,6.547753e-06,1.577824,371.716569,0.999520
242.169190,186.596309,186.595912,4029.804465,9.489417e+05,9.489417e+05,6.554922e-06,1.578878,372.251347,0.999520
242.195790,186.627757,186.627357,4030.137998,9.488368e+05,9.488368e+05,6.556109e-06,1.579053,372.339847,0.999520
242.222391,186.659205,186.658803,4030.471580,9.487319e+05,9.487319e+05,6.557296e-06,1.579227,372.428356,0.999520
242.229201,186.667257,186.666853,4030.556993,9.487051e+05,9.487051e+05,6.557600e-06,1.579272,372.451017,0.999520
242.232717,186.671414,186.671010,4030.601091,9.486912e+05,9.486912e+05,6.557757e-06,1.579295,372.462717,0.999520
242.236233,186.675570,186.675166,4030.645220,9.486773e+05,9.486773e+05,6.557914e-06,1.579234,372.474418,0.999467
242.239599,186.679549,186.679145,4030.687496,9.486641e+05,9.486641e+05,6.558065e-06,1.579256,372.485618,0.999467
242.273256,186.719334,186.718933,4031.110305,9.485314e+05,9.485314e+05,6.559570e-06,1.579477,372.597626,0.999467
242.609829,187.117185,187.116803,4035.342706,9.472044e+05,9.472044e+05,6.574643e-06,1.581690,373.718466,0.999467
243.282975,187.912887,187.912514,4043.831093,9.445505e+05,9.445505e+05,6.604931e-06,1.586134,375.964275,0.999467
243.956121,188.708589,188.708202,4052.351018,9.418965e+05,9.418965e+05,6.635408e-06,1.590603,378.215602,0.999467
244.268079,189.077344,189.076948,4056.310167,9.406666e+05,9.406666e+05,6.649597e-06,1.592683,379.260819,0.999467
244.580038,189.446099,189.445695,4060.276123,9.394367e+05,9.394367e+05,6.663826e-06,1.594768,380.307225,0.999467
244.782283,189.685166,189.684756,4062.850918,9.386393e+05,9.386393e+05,6.673073e-06,1.596123,380.986253,0.999467
244.984527,189.924232,189.923819,4065.428583,9.378419e+05,9.378419e+05,6.682337e-06,1.597480,381.665781,0.999467
245.200616,190.179663,190.179247,4068.185866,9.369900e+05,9.369900e+05,6.692254e-06,1.598932,382.392379,0.999467
245.264428,190.255093,190.254678,4069.000739,9.367384e+05,9.367384e+05,6.695187e-06,1.599362,382.607058,0.999467
245.328241,190.330524,190.330108,4069.815899,9.364868e+05,9.364868e+05,6.698121e-06,1.599791,382.821786,0.999467
245.358958,190.366834,190.366418,4070.208393,9.363657e+05,9.363657e+05,6.699534e-06,1.599998,382.925168,0.999467
245.389676,190.403144,190.402729,4070.600954,9.362446e+05,9.362446e+05,6.700948e-06,1.600205,383.028561,0.999467
245.412820,190.430502,190.430088,4070.896785,9.361534e+05,9.361534e+05,6.702013e-06,1.600361,383.106474,0.999467
245.423901,190.443601,190.443186,4071.038613,9.361097e+05,9.361097e+05,6.702523e-06,1.600329,383.143777,0.999400
245.433905,190.455427,190.455012,4071.166686,9.360702e+05,9.360702e+05,6.702985e-06,1.600397,383.177457,0.999400
245.533948,190.573688,190.573269,4072.447808,9.356758e+05,9.356758e+05,6.707598e-06,1.601071,383.514330,0.999400
246.534369,191.756300,191.755831,4085.298086,9.317318e+05,9.317318e+05,6.753968e-06,1.607849,386.889848,0.999400
248.535212,194.121524,194.121090,4111.212903,9.238439e+05,9.238439e+05,6.848008e-06,1.621577,393.678102,0.999400
248.591375,194.187916,194.187489,4111.944478,9.236225e+05,9.236225e+05,6.850673e-06,1.621965,393.869368,0.999400
248.595029,194.192234,194.191808,4111.992076,9.236081e+05,9.236081e+05,6.850846e-06,1.621991,393.881811,0.999400
248.598682,194.196554,194.196127,4112.039706,9.235937e+05,9.235937e+05,6.851020e-06,1.621877,393.894255,0.999315
248.602096,194.200590,194.200163,4112.084243,9.235802e+05,9.235802e+05,6.851182e-06,1.621901,393.905882,0.999315
248.636234,194.240955,194.240522,4112.529666,9.234456e+05,9.234456e+05,6.852805e-06,1.622137,394.022162,0.999315
248.977610,194.644598,194.644115,4116.988538,9.220999e+05,9.220999e+05,6.869058e-06,1.624505,395.185760,0.999315
249.660363,195.451884,195.451322,4125.931686,9.194085e+05,9.194085e+05,6.901719e-06,1.629260,397.517345,0.999315
250.343117,196.259170,196.258575,4134.908811,9.167171e+05,9.167171e+05,6.934589e-06,1.634043,399.854795,0.999315
250.653229,196.625847,196.625256,4138.997559,9.154947e+05,9.154947e+05,6.949588e-06,1.636225,400.918427,0.999315
250.963342,196.992523,196.991952,4143.093356,9.142722e+05,9.142722e+05,6.964631e-06,1.638413,401.983273,0.999315
251.158787,197.223617,197.223066,4145.678313,9.135017e+05,9.135017e+05,6.974133e-06,1.639795,402.655005,0.999315
251.354232,197.454711,197.454188,4148.266078,9.127313e+05,9.127313e+05,6.983653e-06,1.641179,403.327220,0.999315
251.559309,197.697194,197.696707,4150.984396,9.119229e+05,9.119229e+05,6.993661e-06,1.642634,404.033084,0.999315
251.764386,197.939677,197.939236,4153.705812,9.111145e+05,9.111145e+05,7.003688e-06,1.644091,404.739481,0.999315
251.771803,197.948446,197.948007,4153.804287,9.110852e+05,9.110852e+05,7.004051e-06,1.644144,404.765036,0.999315
251.776028,197.953442,197.953004,4153.860397,9.110686e+05,9.110686e+05,7.004258e-06,1.644174,404.779598,0.999315
251.779831,197.957939,197.957501,4153.910918,9.110536e+05,9.110536e+05,7.004444e-06,1.644013,404.792701,0.999201
251.783325,197.962072,197.961634,4153.957383,9.110398e+05,9.110398e+05,7.004615e-06,1.644038,404.804743,0.999201
251.818270,198.003409,198.002961,4154.422079,9.109021e+05,9.109021e+05,7.006328e-06,1.644287,404.925173,0.999201
252.167715,198.416776,198.416240,4159.074023,9.095247e+05,9.095247e+05,7.023485e-06,1.646777,406.130324,0.999201
252.984776,199.383295,199.382621,4169.986505,9.063043e+05,9.063043e+05,7.063820e-06,1.652629,408.954249,0.999201
253.801837,200.349815,200.349122,4180.948861,9.030838e+05,9.030838e+05,7.104464e-06,1.658522,411.786716,0.999201
254.245387,200.874500,200.873859,4186.920858,9.013355e+05,9.013355e+05,7.126659e-06,1.661739,413.327936,0.999201
254.688937,201.399185,201.398646,4192.907661,8.995872e+05,8.995872e+05,7.148947e-06,1.664968,414.871687,0.999201
254.827483,201.563073,201.562577,4194.780712,8.990412e+05,8.990412e+05,7.155927e-06,1.665980,415.354405,0.999201
254.871058,201.614619,201.614137,4195.370119,8.988694e+05,8.988694e+05,7.158125e-06,1.666298,415.506279,0.999201
254.914633,201.666164,201.665698,4195.959669,8.986977e+05,8.986977e+05,7.160323e-06,1.666617,415.658178,0.999201
254.959060,201.718719,201.718269,4196.560902,8.985225e+05,8.985225e+05,7.162565e-06,1.666941,415.813074,0.999201
254.968001,201.729301,201.728849,4196.682057,8.984873e+05,8.984873e+05,7.163017e-06,1.666740,415.844250,0.999041
254.976213,201.739021,201.738566,4196.793347,8.984549e+05,8.984550e+05,7.163432e-06,1.666800,415.872884,0.999041
255.058331,201.836224,201.835736,4197.906534,8.981313e+05,8.981313e+05,7.167583e-06,1.667401,416.159274,0.999041
255.879513,202.808247,202.807518,4209.066646,8.948951e+05,8.948951e+05,7.209276e-06,1.673430,419.027981,0.999041
257.644162,204.897039,204.896378,4233.223425,8.879408e+05,8.879408e+05,7.299969e-06,1.686537,425.222262,0.999041
257.775926,205.053005,205.052389,4235.036784,8.874215e+05,8.874215e+05,7.306802e-06,1.687523,425.686408,0.999041
257.907689,205.208971,205.208405,4236.851485,8.869023e+05,8.869023e+05,7.313643e-06,1.688511,426.150782,0.999041
258.061820,205.391415,205.390915,4238.975960,8.862949e+05,8.862949e+05,7.321656e-06,1.689669,426.694278,0.999041
258.128167,205.469949,205.469481,4239.891023,8.860334e+05,8.860334e+05,7.325109e-06,1.690167,426.928326,0.999041
258.135205,205.478280,205.477815,4239.988110,8.860057e+05,8.860057e+05,7.325475e-06,1.690220,426.953157,0.999041
258.139185,205.482990,205.482528,4240.043007,8.859900e+05,8.859900e+05,7.325682e-06,1.690250,426.967197,0.999041
258.142744,205.487204,205.486742,4240.092129,8.859759e+05,8.859759e+05,7.325868e-06,1.689871,426.979753,0.998800
258.145998,205.491060,205.490596,4240.137081,8.859631e+05,8.859631e+05,7.326037e-06,1.689895,426.991237,0.998800
258.178545,205.529618,205.529137,4240.586646,8.858349e+05,8.858349e+05,7.327734e-06,1.690140,427.106079,0.998800
258.504014,205.915200,205.914568,4245.086830,8.845526e+05,8.845526e+05,7.344726e-06,1.692590,428.255266,0.998800
259.154951,206.686363,206.685520,4254.112022,8.819879e+05,8.819879e+05,7.378868e-06,1.697512,430.557829,0.998800
259.805889,207.457527,207.456607,4263.170421,8.794232e+05,8.794232e+05,7.413221e-06,1.702462,432.865992,0.998800
261.251462,209.170092,209.169575,4283.406329,8.737277e+05,8.737277e+05,7.490273e-06,1.713560,438.011952,0.998800
261.278542,209.202174,209.201674,4283.787000,8.736210e+05,8.736210e+05,7.491727e-06,1.713769,438.108620,0.998800
261.305623,209.234257,209.233773,4284.167730,8.735143e+05,8.735143e+05,7.493181e-06,1.713978,438.205298,0.998800
261.319565,209.250774,209.250298,4284.363758,8.734594e+05,8.734594e+05,7.493929e-06,1.714086,438.255073,0.998800
261.321871,209.253506,209.253031,4284.396184,8.734503e+05,8.734503e+05,7.494053e-06,1.714104,438.263306,0.998800
261.324177,209.256239,209.255765,4284.428624,8.734412e+05,8.734412e+05,7.494177e-06,1.713434,438.271540,0.998399
261.326454,209.258939,209.258464,4284.460675,8.734323e+05,8.734323e+05,7.494299e-06,1.713451,438.279671,0.998399
261.349227,209.285946,209.285456,4284.781203,8.733426e+05,8.733426e+05,7.495523e-06,1.713627,438.360980,0.998399
261.576948,209.556013,209.555388,4287.988766,8.724457e+05,8.724457e+05,7.507777e-06,1.715389,439.174459,0.998399
263.854164,212.256682,212.255826,4320.293454,8.634772e+05,8.634772e+05,7.631786e-06,1.733206,447.347544,0.998399
264.014170,212.446442,212.445657,4322.579059,8.628470e+05,8.628470e+05,7.640601e-06,1.734472,447.924446,0.998399
264.174177,212.636202,212.635500,4324.866742,8.622169e+05,8.622169e+05,7.649429e-06,1.735739,448.501694,0.998399
264.342023,212.835259,212.834660,4327.268751,8.615558e+05,8.615558e+05,7.658705e-06,1.737071,449.107598,0.998399
264.391270,212.893664,212.893098,4327.973954,8.613619e+05,8.613619e+05,7.661429e-06,1.737462,449.285447,0.998399
264.440517,212.952069,212.951537,4328.679354,8.611679e+05,8.611679e+05,7.664155e-06,1.737853,449.463329,0.998399
264.463926,212.979831,212.979315,4329.014725,8.610757e+05,8.610757e+05,7.665451e-06,1.738039,449.547894,0.998399
264.487335,213.007593,213.007094,4329.350142,8.609835e+05,8.609835e+05,7.666747e-06,1.738226,449.632467,0.998399
264.495207,213.016928,213.016435,4329.462938,8.609525e+05,8.609525e+05,7.667183e-06,1.738288,449.660907,0.998399
264.503078,213.026263,213.025776,4329.575739,8.609215e+05,8.609215e+05,7.667619e-06,1.738351,449.689348,0.998399
264.511018,213.035688,213.035198,4329.689560,8.608903e+05,8.608903e+05,7.668059e-06,1.737013,449.718034,0.997595
264.518256,213.044283,213.043787,4329.793334,8.608618e+05,8.608618e+05,7.668460e-06,1.737070,449.744187,0.997595
264.590635,213.130229,213.129680,4330.831310,8.605770e+05,8.605770e+05,7.672471e-06,1.737645,450.005758,0.997595
