n,success_rate,std_error,wilson_low_95,wilson_high_95
388,0.04896907216494845,0.0109557571054322,0.031570457775774614,0.07521146634866749
389,0.04884318766066838,0.010928316404367457,0.03148872569721701,0.07502137913893067
390,0.04871794871794872,0.010901012678277146,0.03140741575044277,0.07483225014569415
391,0.04859335038363171,0.010873844905245724,0.03132652467324202,0.07464407214330418
392,0.04846938775510204,0.010846812073485895,0.031246049236934994,0.07445683797855726
393,0.04834605597964377,0.010819913181213598,0.031165986245942294,0.07427054056979476
394,0.048223350253807105,0.010793147236524846,0.031086332537361774,0.07408517290601067
395,0.04810126582278481,0.010766513257274372,0.03100708498055181,0.073900728045973
396,0.047979797979797977,0.010740010270956066,0.03092824047672112,0.07371719911735812
397,0.04785894206549118,0.010713637314585155,0.03084979595852462,0.07353457931589799
398,0.04773869346733668,0.010687393434582101,0.03077174838966553,0.07335286190453993
399,0.047619047619047616,0.010661277686658213,0.030694094764503504,0.07317204021261901
400,0.0475,0.010635289135702893,0.030616832107668652,0.07299210763504237
401,0.04738154613466334,0.010609426855672534,0.030539957473681364,0.07281305763148568
402,0.0472636815920398,0.010583689929481032,0.030463467946577952,0.07263488372560155
403,0.04714640198511166,0.010558077448891858,0.030387360639541724,0.07245757950423905
404,0.04702970297029703,0.01053258851441171,0.030311632694539768,0.07228113861667518
405,0.04691358024691358,0.010507222235185673,0.030236281281965025,0.07210555477385709
406,0.046798029556650245,0.010481977728893886,0.030161303600283733,0.07193082174765558
407,0.04668304668304668,0.0104568541216497,0.03008669687568813,0.07175693337012921
408,0.04656862745098039,0.010431850547899272,0.030012458361754292,0.07158388353279935
409,0.04645476772616137,0.010406966150322595,0.029938585339104935,0.07141166618593517
410,0.046341463414634146,0.01038220007973594,0.02986507511507736,0.07124027533784956
411,0.046228710462287104,0.010357551494995666,0.02979192502339611,0.0710697050542046
412,0.04611650485436893,0.010333019562903402,0.02971913242385052,0.07089994945732732
413,0.04600484261501211,0.010308603458112565,0.029646694701977,0.07073100272553504
414,0.04589371980676329,0.010284302363036187,0.02957460926874588,0.07056285909247043
415,0.04578313253012048,0.010260115467756029,0.029502873560252888,0.07039551284644598
416,0.04567307692307692,0.010236041969933,0.029431485037415002,0.07022895832979775
417,0.045563549160671464,0.010212081074718785,0.02936044118567091,0.0700631899382484
418,0.045454545454545456,0.010188231994668735,0.029289739514685532,0.06989820212027886
419,0.045346062052505964,0.010164493949655953,0.029219377558059048,0.06973398937650935
420,0.04523809523809524,0.010140866166786583,0.029149352873039953,0.06957054625908865
421,0.047505938242280284,0.010367261195168101,0.030960152778541705,0.07223501454970485
422,0.04739336492890995,0.010343305398328558,0.030886291074001048,0.07206654397076676
423,0.04728132387706856,0.010319459949022556,0.03081278098240297,0.0718988572459234
424,0.04716981132075472,0.010295724087349472,0.030739619998770625,0.07173194891832393
425,0.047058823529411764,0.010272097060362338,0.03066680564186744,0.07156581358164073
426,0.04929577464788732,0.010488726482055882,0.03246536530138666,0.07418229281267208
427,0.04918032786885246,0.010464798047372081,0.03238880644782861,0.07401131833120853
428,0.04906542056074766,0.010440978427710116,0.032312607852659596,0.07384112999936762
429,0.04895104895104895,0.01041726688332935,0.03223676697876336,0.07367172240857833
430,0.04883720930232558,0.010393662681171081,0.03216128131279332,0.07350309019975872
431,0.048723897911832945,0.010370165094783359,0.03208614836489493,0.07333522806275136
432,0.04861111111111111,0.010346773404246825,0.032011365668431775,0.07316813073576645
433,0.04849884526558892,0.010323486896101535,0.03193693077971557,0.07300179300483244
434,0.04838709677419355,0.010300304863274766,0.03186284127773982,0.0728362097032542
435,0.04827586206896552,0.010277226605009798,0.031789094763917385,0.0726713757110786
436,0.0481651376146789,0.01025425142679563,0.03171568886182137,0.07250728595456708
437,0.05034324942791762,0.010459555611073312,0.03347774357391867,0.07504558997717994
438,0.0502283105022831,0.010436306853726344,0.03340077519159999,0.07487694243390201
439,0.05011389521640091,0.010413161104936328,0.03332415994278761,0.07470905102926198
440,0.05,0.01039011768242042,0.033247895402548036,0.07454191069043649
441,0.049886621315192746,0.010367175909900404,0.033171979168101356,0.07437551638986804
442,0.049773755656108594,0.01034433511703688,0.03309640885856888,0.07420986314476144
443,0.04966139954853273,0.010321594639364296,0.03302118211472417,0.07404494601658677
444,0.04954954954954955,0.010298953818226835,0.03294629659874743,0.07388076011058908
445,0.04943820224719101,0.01027641200071515,0.03287174999398314,0.07371730057530457
446,0.04932735426008968,0.01025396853960391,0.0327975400047012,0.07355456260208304
447,0.049217002237136466,0.010231622793290167,0.03272366435586117,0.07339254142461693
448,0.049107142857142856,0.010209374125732506,0.03265012079287963,0.07323123231847621
449,0.04899777282850779,0.010187221906391009,0.032576907081400736,0.07307063060064967
450,0.04888888888888889,0.010165165510167967,0.032504021007069964,0.07291073162909209
451,0.04878048780487805,0.010143204317349368,0.03243146037531067,0.07275153080227732
452,0.048672566371681415,0.010121337713547151,0.032359223011103805,0.07259302355875731
453,0.04856512141280353,0.010099565089642163,0.032287306758770534,0.07243520537672675
454,0.048458149779735685,0.010077885841727894,0.03221570948175767,0.07227807177359352
455,0.04835164835164835,0.010056299371054886,0.032144429062426094,0.0721216183055545
456,0.04824561403508772,0.010034805083975886,0.03207346340184177,0.07196584056717711
457,0.04814004376367615,0.01001340239189168,0.032002810419569844,0.07181073419098614
458,0.048034934497816595,0.009992090711197605,0.031932468053471094,0.07165629484705584
459,0.04793028322440087,0.009970869463230765,0.031862434259501346,0.07150251824260738
460,0.04782608695652174,0.009949738074217895,0.03179270701151336,0.07134940012161141
461,0.04772234273318872,0.009928695975223879,0.03172328430106139,0.07119693626439574
462,0.047619047619047616,0.00990774260210094,0.03165416413720827,0.07104512248725806
463,0.047516198704103674,0.009886877395438438,0.03158534454633505,0.07089395464208346
464,0.04741379310344827,0.009866099800513319,0.03151682357195302,0.070743428615967
465,0.047311827956989246,0.00984540926724118,0.03144859927451832,0.07059354033084092
466,0.04721030042918455,0.009824805250127933,0.03138066973124884,0.07044428574310677
467,0.047109207708779445,0.00980428720822209,0.03131303303594351,0.07029566084327193
468,0.04700854700854701,0.00978385460506763,0.031245687298803955,0.07014766165559089
469,0.046908315565031986,0.009763506908657444,0.031178630646258462,0.07000028423771115
470,0.04680851063829787,0.009743243591387373,0.03111186122078809,0.06985352468032319
471,0.04670912951167728,0.009723064130010808,0.03104537718075519,0.06970737910681524
472,0.046610169491525424,0.009702968005593842,0.030979176700233993,0.06956184367293221
473,0.046511627906976744,0.009682954703470982,0.030913257968843366,0.06941691456643878
474,0.046413502109704644,0.0096630237132014,0.0308476191915818,0.06927258800678686
475,0.04631578947368421,0.009643174528525736,0.03078225858866435,0.06912886024478705
476,0.046218487394957986,0.009623406647323394,0.030717174395361774,0.06898572756228427
477,0.04612159329140461,0.00960371957157041,0.030652364861841613,0.06884318627183733
478,0.04602510460251046,0.009584112807297778,0.0305878282530114,0.06870123271640262
479,0.04592901878914405,0.00956458586455033,0.03052356284836368,0.06855986326902141
480,0.04583333333333333,0.009545138257346085,0.030459566941823106,0.06841907433251129
481,0.04573804573804574,0.009525769503636107,0.03039583884159544,0.06827886233916133
482,0.04564315352697095,0.009506479125264837,0.030332376870018385,0.06813922375043076
483,0.045548654244306416,0.009487266647930906,0.030269179363414354,0.06800015505665163
484,0.045454545454545456,0.009468131601148429,0.03020624467194503,0.06786165277673503
485,0.04536082474226804,0.009449073518208754,0.03014357115946775,0.0677237134578807
486,0.04526748971193416,0.009430091936142674,0.030081157203393674,0.06758633367529036
487,0.045174537987679675,0.00941118639568308,0.03001900119454775,0.0674495100318846
488,0.045081967213114756,0.009392356441228085,0.029957101537030295,0.06731323915802276
489,0.044989775051124746,0.009373601620804566,0.029895456648080465,0.06717751771122686
490,0.044897959183673466,0.009354921486032144,0.029834064957941244,0.0670423423759083
491,0.04480651731160896,0.009336315592087594,0.029772924909726207,0.06690770986309807
492,0.046747967479674794,0.009517057324310681,0.03134964660450402,0.06916955146197526
493,0.04665314401622718,0.009498225324750564,0.0312856495185128,0.06903123215967195
494,0.0465587044534413,0.009479467636218299,0.031221913206442378,0.0688934648575844
495,0.046464646464646465,0.009460783820172841,0.031158436077520828,0.06875624625851531
496,0.046370967741935484,0.009442173441513383,0.031095216553889596,0.06861957309147006
497,0.04627766599597585,0.009423636068545724,0.0310322530704728,0.06848344211139708
498,0.04618473895582329,0.009405171272949021,0.030969544074847984,0.06834785009893116
499,0.04609218436873747,0.009386778629742963,0.030907088027118515,0.0682127938601398
500,0.046,0.00936845771725528,0.030844883399787512,0.06807827022627275
