run,thrust_multiplier,isp_multiplier,density_multiplier,altitude_error_m,velocity_error_m_s,fuel_margin_kg,strict_success,status
278,0.987232909984327,0.9970366105540515,0.9489091631138287,-48870.70046293456,-137.58392465358884,226067.20032131154,0,MISS
279,1.0350214588625861,0.9905955303645987,0.9534240133281742,185149.2798600914,571.0743470565876,172283.10739808058,0,MISS
280,1.004648001104866,1.0089988099422245,0.9557508708269334,468.3682770226151,-5.3622028438312554,220636.9179363625,1,PASS
281,0.9749168170454168,1.009182046343022,1.0536226012328025,-130030.33068358712,-356.74758027797,249792.32363660727,0,MISS
282,1.0632527827096103,1.0054123204692755,1.1093600554850815,280498.1298088031,871.4711732547139,159809.68645871268,0,MISS
283,1.0233912466981785,0.9934432269954744,1.0146746315208346,122094.82504546642,370.096495593335,186744.04613173084,0,MISS
284,0.9989753890681389,0.9890968332880302,1.0062546645242827,20889.77879000269,67.96082869758084,206571.9268035225,0,MISS
285,0.9964175154909923,0.9956583365207405,1.0210042209485173,-6133.061570387334,-14.227480352519706,215645.6657837144,1,PASS
286,0.9952835129290623,1.0086974166392877,0.916820379917737,-39380.92242990807,-118.18568320769737,229475.7469117093,0,MISS
287,0.9858745819834362,0.9954440877616982,1.0956720632311217,-53141.51375348121,-144.17540270472182,225851.17387438583,0,MISS
288,1.0195059764689645,0.9964792054989775,0.9091839028117973,97600.63312026765,288.84792246057987,193666.2887790638,0,MISS
289,0.9639048758720608,1.015731166708689,1.0174874253818023,-189740.24137284327,-509.56525932524073,266582.55755986087,0,MISS
290,1.0092767706984445,1.010031737585281,0.9993559485594877,18053.488052997738,45.569848046076004,217130.74293054198,0,MISS
291,1.0278580331375886,0.9970112928640577,0.8843441053760623,135275.7731880434,403.99799125790923,185963.710163305,0,MISS
292,0.9810682330024898,0.994809505184591,1.0642005210192604,-72326.11652929895,-197.55301605838577,229981.96228444157,0,MISS
293,0.9818328462078477,1.001553808487022,1.0372288431106622,-83576.44975939952,-231.94424218649146,235763.00978710235,0,MISS
294,0.9909881576738452,1.0133189647007932,0.7861137147052157,-66306.94540009182,-198.02669354208956,238071.5120046686,0,MISS
295,0.9827026802148833,1.0182616833121223,0.9438122792593885,-114461.26778935362,-322.7336260701077,250744.2424920008,0,MISS
296,0.9788308535311651,1.0008074755093248,0.811503013800086,-91716.52762837987,-260.5071816230284,237994.34722517873,0,MISS
297,1.0314978151814975,1.0006824475769756,1.0985892218780615,140728.546999651,423.63547991229734,186105.94179881248,0,MISS
298,1.0076408724026837,1.0208662060419573,1.0424571132771785,-14215.179056819528,-50.58953669159928,229138.1094569207,0,MISS
299,0.9843039845488387,0.9920591888897368,0.9101685213955423,-49989.12315744255,-139.20731253915346,224084.70256302098,0,MISS
300,0.9937777065762758,1.0018475090644106,1.192337619735914,-34145.07983161602,-91.86455873006526,224318.41157702781,0,MISS
301,1.0066500952250943,0.996934698677984,1.0129937733531647,36777.106202382594,109.13864652469692,206809.95503273408,0,MISS
302,0.983229481413539,1.0075598603388791,1.0147405438477177,-90354.17564601451,-253.27119640956516,240147.49678933865,0,MISS
303,0.9815664613405196,0.9975418157630092,0.9703719261394926,-74962.73984222766,-208.889813652464,232147.67978310335,0,MISS
304,0.9947805945165942,0.9909786153924613,0.9750236376547708,-1992.581313743256,-0.6939207377854473,212621.89637292444,1,PASS
305,1.016298103836406,0.9988247207433987,0.9243934312423463,76981.99697836488,224.78046544716744,199188.523118884,0,MISS
306,1.0049356183925116,0.9760384286274562,1.0805105421703738,79411.26310972404,256.4610501071302,187274.29843155562,0,MISS
307,0.9681025061648489,1.0086242776551406,0.8925409181271663,-155120.89573876932,-426.1166436647609,255912.16098346212,0,MISS
308,0.9799763199072382,0.9972864134894015,0.9085412877648832,-80443.2118833512,-225.56128577079107,233468.1899604411,0,MISS
309,0.960251671053988,0.9928972588810842,1.0559936011281374,-157838.45309529267,-423.201557249753,248735.61410797742,0,MISS
310,0.9884088948536494,1.0191419454908486,0.9819324741811187,-92627.0984825911,-264.6022569528095,246056.9118266328,0,MISS
311,1.024144734921215,0.9835911350808288,1.0457910764290026,150757.19174849987,471.20458731835424,175841.46464642347,0,MISS
312,1.016391682541499,0.9966218877811888,0.8590783881716658,83489.59675059281,244.37204785090125,196884.0665108263,0,MISS
313,1.0236835203468502,0.9908777462949836,0.8395733005467667,131822.224471109,397.89918614775524,183830.63185274735,0,MISS
314,0.9825091105506081,0.9919794680970371,1.1096989695285489,-60268.56867917813,-161.65959849731644,225785.84707573935,0,MISS
315,1.0134764084207182,0.9959753154823018,1.155792379055167,68477.86090932321,208.14625684347902,199111.87292574684,0,MISS
316,0.9976694349361563,1.0183275037409112,0.9358887964612134,-50488.70694191661,-152.62634127641923,236349.32835577027,0,MISS
317,0.9966792926362685,0.9785526507773604,0.949635276101604,36511.96655337047,120.55172998644593,198175.2629767527,0,MISS
318,1.0059275139773185,1.008150090374864,0.9931616775324589,7607.393717852421,16.590943510744182,218564.08341534995,0,MISS
319,0.9868997249751174,1.0190397221863061,0.9704451503088174,-98674.19899637159,-280.8615018400578,247417.95544058608,0,MISS
320,0.997747404321389,1.0306082583139509,1.1635866845021547,-79926.493273383,-229.21006780550942,247757.75102787768,0,MISS
321,1.0036259540213894,1.0114971625349345,0.9209721458847817,-9257.780196895823,-35.34586359058176,224049.7515736021,0,MISS
