run,thrust_multiplier,isp_multiplier,density_multiplier,terminal_valid,orbit_ok,fuel_ok,fuel_margin_kg,trajectory_valid,max_q_pa,max_g,orbit_fail,fuel_fail,q_violation,g_violation,any_failure
217,0.960276738404816,1.0121180603241435,1.0149920171615072,1,0,1,266776.3574900578,1,38476.501487578294,3.5589170281004363,1,0,1,0,1
218,1.0555471994644998,1.0074892648894709,0.9119818312891139,1,0,1,169476.95204035635,1,36730.634773044396,4.703484428020353,1,0,1,1,1
219,0.9701997514808819,1.0001646186282651,1.0503163754699636,1,0,1,245864.35909783095,1,38123.018398074324,3.709414099487982,1,0,1,0,1
220,1.0309172765700843,1.0015766512330282,0.9036474030602192,1,0,1,187581.37822667044,1,34518.55997501916,4.398844037904527,1,0,0,1,1
221,0.9954771990315814,0.9923718552289603,1.069889167813934,1,1,1,213317.5850532524,1,37511.80238482472,4.0068749694636585,0,0,1,1,1
222,1.0211853598006366,0.9917097242483747,1.104791279151418,1,0,1,187160.87786214647,1,41752.04397283605,4.361580806044985,1,0,1,1,1
223,1.003309413673691,0.9966373115036539,0.8994036297762923,1,0,1,209810.71713402536,1,32090.70982873669,4.0695194279207225,1,0,0,1,1
224,1.011414465915249,1.022893905879544,1.0437889285794004,1,1,1,227434.07294351375,1,37376.81849056803,3.9775365800407836,0,0,1,0,1
225,1.0095976576372405,1.007601611978234,0.9704521266373104,1,0,1,214447.06081551954,1,34379.213810243906,4.05394202036059,1,0,0,1,1
226,1.0175011746690332,0.9934964340120079,0.9162662424628272,1,0,1,192629.81747745577,1,34283.502630293595,4.290810396170377,1,0,0,1,1
227,0.9983847113161801,0.9930321334165964,1.0414155461439214,1,0,1,211093.72375574493,1,36802.30131174027,4.038118145260909,1,0,1,1,1
228,1.02603131050661,1.005577122581825,0.8874534270564022,1,0,1,196388.52889077237,1,33180.80808127365,4.2894634610391495,1,0,0,1,1
229,1.0228328862203575,0.9942932538642599,1.0784430018759137,1,0,1,188162.71519539715,1,40747.40860219158,4.358381774750806,1,0,1,1,1
230,1.0051437082282015,0.9949501779028835,1.0402171285852846,1,0,1,206318.25337232678,1,37348.56951148969,4.108361997153296,1,0,1,1,1
231,1.002779470599896,0.9853572765937929,0.9443381586877233,1,0,1,199004.34220380132,1,34455.137168465495,4.167157519359097,1,0,0,1,1
232,0.9951760439499494,0.986250018452568,1.0291885712398945,1,0,1,207493.54942653008,1,36584.063174957424,4.0570484432844065,1,0,1,1,1
233,1.0393964870223493,0.9882099948849326,1.0202517589228837,1,0,1,165447.56561255682,1,40804.22517523943,4.677625292062165,1,0,1,1,1
234,1.020301339070485,0.9791164020074521,1.1549602056243584,1,0,1,175021.8056407355,1,44614.63647362948,4.4855285018216655,1,0,1,1,1
235,0.9612062114937655,0.9998579699181203,1.0897989064383835,1,0,1,254418.9628127939,1,40098.038852032674,3.6273886538281244,1,0,1,0,1
236,0.9883269494168239,0.998728278150167,0.9958098064535141,1,0,1,226639.40419807576,1,35213.55688219643,3.8907308971447074,1,0,1,0,1
237,1.0006229447048183,0.9902764238396045,1.0389856108421074,1,0,1,206118.79657677375,1,37192.718812320396,4.091699092313111,1,0,1,1,1
238,1.0017349846406072,0.9886453247136694,0.8739103796319369,1,0,1,203372.64157367992,1,31607.398447111256,4.121722842158874,1,0,0,1,1
239,1.0381933790881464,0.9879017226836645,1.335237978225408,1,0,1,166322.60985654948,1,52916.69042797466,4.66211420342581,1,0,1,1,1
240,1.0031679546173564,0.9949712616233181,0.9583806086740302,1,0,1,208292.47570004,1,34265.89428129026,4.082473220395774,1,0,0,1,1
241,0.9701126081888304,0.9762509980764107,1.0016031778293475,1,0,1,222580.07545882952,1,34841.62281696001,3.841787811678531,1,0,0,0,1
242,0.9991652909103965,0.9883519103689653,1.01439424307381,1,0,1,205634.0426899279,1,36329.07247432235,4.0901937088476075,1,0,1,1,1
243,1.02488598594205,1.000820651803635,1.1315910003563157,1,0,1,192744.2359755722,1,42377.03318595043,4.320797699005129,1,0,1,1,1
244,1.017359008037502,1.0031790182581835,1.101679616250682,1,0,1,202492.2760929211,1,40210.603155470126,4.194359956843435,1,0,1,1,1
245,1.0342917372605287,0.9964070497562908,1.09666760792618,1,0,1,178997.7708206367,1,42539.43908451399,4.5038251267322424,1,0,1,1,1
246,1.0391480685161223,1.0018414186157583,1.0982030724250529,1,0,1,179767.93452635466,1,42689.66286299389,4.516655352321423,1,0,1,1,1
247,1.0125246360071773,1.0029120483563596,0.9872685329772525,1,0,1,206967.97150827362,1,35636.172615197276,4.132590166503701,1,0,1,1,1
248,1.0076502893703088,0.9917843936502498,0.8211064413307663,1,0,1,200660.48489808786,1,30041.179320018942,4.171662945677682,1,0,0,1,1
249,0.999230313595898,0.9928660057592412,0.9986013725145328,1,0,1,210090.6106301837,1,35423.49688115422,4.050415684817604,1,0,1,1,1
250,0.9771233694956161,0.9873852187685552,0.8666072458524595,1,0,1,226618.0680235658,1,30515.608805254065,3.846998046335679,1,0,0,0,1
251,1.0274882789663502,1.0191117180042903,1.091619588334141,1,0,1,208310.81837418425,1,39650.61689914102,4.181342552181986,1,0,1,1,1
252,1.016604558965999,1.0051857993249402,0.9797298365787076,1,0,1,205221.95735185966,1,35616.96066466282,4.16551267052215,1,0,1,1,1
253,0.9719413586610762,1.0125127069313722,0.9460269128395281,1,0,1,255808.57899482,1,35153.957401713604,3.662823466283154,1,0,1,0,1
254,0.9946487897556902,1.0000113910181452,0.9563987125288022,1,0,1,221670.22398651612,1,33675.60648169633,3.9456760180611448,1,0,0,0,1
255,0.9746365964588376,1.0035845882111836,0.893569864193823,1,0,1,244767.2690490854,1,32492.365919481497,3.7340417768738736,1,0,0,0,1
256,0.9858637034328064,0.9996620812275425,1.0484535939894017,1,0,1,229972.31057196122,1,37214.98366895973,3.861168232283601,1,0,1,0,1
257,1.002144775435381,0.9991066917838577,1.1815783718545423,1,0,1,213404.5989439608,1,41536.83146922236,4.032999983844266,1,0,1,1,1
258,1.0187336028168488,0.9890445385082521,0.9303922962806745,1,0,1,186869.8134888201,1,35244.82390456726,4.354096573701516,1,0,1,1,1
259,0.9831007106178623,1.0038064819208639,0.907488569641943,1,0,1,236684.57069516805,1,32614.931790428,3.8124188130576897,1,0,0,0,1
260,0.9995439280935683,1.004409132797049,1.0600464387864523,1,0,1,221159.9891382957,1,37340.525753741415,3.967904545078128,1,0,1,0,1
261,0.9686384110775087,0.9825440625117097,0.7804919009595555,1,0,1,230316.13205175532,1,27567.98324092142,3.7925294454611977,1,0,0,0,1
262,0.9811319623827901,0.9984235736203836,0.8666472913280345,1,0,1,233430.54272836132,1,30944.87221868597,3.8235008783280953,1,0,0,0,1
263,0.9884027057935617,0.9968212609154057,0.8927039186999675,1,0,1,224702.46649339137,1,31503.367982465526,3.9029588538697606,1,0,0,0,1
264,0.9953067214178133,1.0019482562567064,0.9706496782274772,1,0,1,222915.47617579985,1,34248.647176747945,3.940774021193139,1,0,0,0,1
