trial,label,status,solver_success,mission_success,progress,time_s,downrange_km,ellipsoidal_altitude_km,velocity_m_s,mass_kg,x_m,y_m,z_m
3,time_plus,MISSION_OK,1,1,0.00333333333333,1.99520062769,0.00149347101789,0.0153802545031,419.942668434,4928711.58404,-713870.806617,-5691890.25946,2778769.90263
3,time_plus,MISSION_OK,1,1,0.00666666666667,3.99040125538,0.00609527587271,0.0468980268636,421.950601901,4882423.26002,-713041.63884,-5692022.80444,2778783.58785
3,time_plus,MISSION_OK,1,1,0.01,5.98560188307,0.0140526325024,0.100035368655,424.402974825,4836135.03668,-712211.540191,-5692174.97233,2778806.65435
3,time_plus,MISSION_OK,1,1,0.0133333333333,7.98080251076,0.0256998848801,0.17518315256,427.369501195,4789846.92441,-711380.211739,-5692347.15901,2778839.26344
3,time_plus,MISSION_OK,1,1,0.0166666666667,9.97600313845,0.0414971881142,0.272838014396,430.921918994,4743558.93527,-710547.246183,-5692539.87057,2778881.61927
3,time_plus,MISSION_OK,1,1,0.02,11.9712037661,0.0621499978935,0.394085062943,435.146693731,4697271.08616,-709712.055763,-5692754.16874,2778934.17672
3,time_plus,MISSION_OK,1,1,0.0233333333333,13.9664043938,0.0883553683837,0.539317331625,440.122753698,4650983.39875,-708873.984997,-5692990.50022,2778997.08736
3,time_plus,MISSION_OK,1,1,0.0266666666667,15.9616050215,0.120962835071,0.709090903545,445.904595867,4604695.88929,-708032.244185,-5693249.47699,2779070.56961
3,time_plus,MISSION_OK,1,1,0.03,17.9568056492,0.160953231935,0.903988942998,452.553043588,4558408.58382,-707185.916702,-5693531.7526,2779154.84969
3,time_plus,MISSION_OK,1,1,0.0333333333333,19.9520062769,0.209417592199,1.12456081499,460.12217273,4512121.51469,-706333.972141,-5693837.96536,2779250.13544
3,time_plus,MISSION_OK,1,1,0.0366666666667,21.9472069046,0.267547679851,1.37131856372,468.658642518,4465834.72275,-705475.275818,-5694168.73373,2779356.61507
3,time_plus,MISSION_OK,1,1,0.04,23.9424075323,0.336713143606,1.64492867441,478.225567181,4419548.27434,-704608.532786,-5694524.83697,2779474.53882
3,time_plus,MISSION_OK,1,1,0.0433333333333,25.93760816,0.418357862814,1.9459428907,488.848316964,4373262.24127,-703732.361183,-5694906.96203,2779604.10393
3,time_plus,MISSION_OK,1,1,0.0466666666667,27.9328087877,0.51392931691,2.27469927014,500.537149229,4326976.71645,-702845.35192,-5695315.60603,2779745.4134
3,time_plus,MISSION_OK,1,1,0.05,29.9280094154,0.625069851165,2.63173595224,513.310293092,4280691.83976,-701945.923189,-5695751.46941,2779898.65155
3,time_plus,MISSION_OK,1,1,0.0533333333333,31.923210043,0.753542982878,3.01759137758,527.180634595,4234407.81749,-701032.371906,-5696215.26854,2780063.99856
3,time_plus,MISSION_OK,1,1,0.0566666666667,33.9184106707,0.901071346326,3.43256952601,542.153239058,4188124.97019,-700103.009366,-5696707.50518,2780241.53241
3,time_plus,MISSION_OK,1,1,0.06,35.9136112984,1.06966628645,3.87724828925,558.269364965,4141843.98038,-699155.888141,-5697228.96234,2780431.44164
3,time_plus,MISSION_OK,1,1,0.0633333333333,37.9088119261,1.26107278229,4.35169202408,575.487001113,4095565.94809,-698189.269305,-5697779.92999,2780633.69708
3,time_plus,MISSION_OK,1,1,0.0666666666667,39.9040125538,1.47752131294,4.85643233064,593.775819235,4049293.38767,-697200.979709,-5698361.17716,2780848.45859
3,time_plus,MISSION_OK,1,1,0.07,41.8992131815,1.72044610259,5.39092447977,613.099512235,4003035.2585,-696189.521852,-5698972.40828,2781075.43812
3,time_plus,MISSION_OK,1,1,0.0733333333333,43.8944138092,1.99267879758,5.95594413149,632.870712179,3957682.16565,-695152.146338,-5699614.68614,2781314.88187
3,time_plus,MISSION_OK,1,1,0.0766666666667,45.8896144369,2.29129784044,6.54069341002,646.333076808,3923400.20902,-694090.554279,-5700277.97424,2781562.13644
3,time_plus,MISSION_OK,1,1,0.08,47.8848150646,2.61487810443,7.13742640703,660.669418546,3888911.39959,-693005.297405,-5700955.15767,2781813.84085
3,time_plus,MISSION_OK,1,1,0.0833333333333,49.8800156923,2.96524978001,7.74639151151,675.951004077,3854120.28556,-691894.574875,-5701646.69624,2782070.04064
3,time_plus,MISSION_OK,1,1,0.0866666666667,51.8752163199,3.34441435963,8.36792702935,692.243693233,3818957.97516,-690756.424014,-5702353.15157,2782330.81446
3,time_plus,MISSION_OK,1,1,0.09,53.8704169476,3.75459698388,9.00246851152,709.625929131,3783344.32126,-689588.66863,-5703075.20018,2782596.27544
3,time_plus,MISSION_OK,1,1,0.0933333333333,55.8656175753,4.19789133832,9.65041481037,728.188498174,3747185.35438,-688389.259488,-5703813.46832,2782866.52406
3,time_plus,MISSION_OK,1,1,0.0966666666667,57.860818203,4.67708311516,10.3124724601,748.080785197,3710344.19448,-687155.488265,-5704568.94509,2783141.7719
3,time_plus,MISSION_OK,1,1,0.1,59.8560188307,5.19450540857,10.9892986561,769.759763251,3672283.30354,-685885.093806,-5705342.51716,2783422.22302
3,time_plus,MISSION_OK,1,1,0.103333333333,61.8512194584,5.75656051001,11.6853990024,796.443250382,3629199.25576,-684572.178147,-5706139.04196,2783709.63665
3,time_plus,MISSION_OK,1,1,0.106666666667,63.8464200861,6.36898459514,12.4056720889,825.94311736,3583901.08431,-683211.552718,-5706963.64485,2784005.96586
3,time_plus,MISSION_OK,1,1,0.11,65.8416207138,7.03516868915,13.151439518,857.257631481,3537629.96099,-681799.96373,-5707817.93919,2784311.66527
3,time_plus,MISSION_OK,1,1,0.113333333333,67.8368213415,7.75966091914,13.9237741007,889.489448973,3491345.05513,-680332.960496,-5708703.45485,2784627.03412
3,time_plus,MISSION_OK,1,1,0.116666666667,69.8320219692,8.54404581685,14.7224211829,922.610704051,3445060.21547,-678808.90169,-5709620.14674,2784951.88736
3,time_plus,MISSION_OK,1,1,0.12,71.8272225968,9.38940117568,15.5469912347,956.599566626,3398775.4554,-677226.636297,-5710567.78202,2785285.99721
3,time_plus,MISSION_OK,1,1,0.123333333333,73.8224232245,10.298195296,16.3977311549,991.462447291,3352490.78256,-675583.687976,-5711546.87102,2785629.3651
3,time_plus,MISSION_OK,1,1,0.126666666667,75.8176238522,11.2726664886,17.2748092466,1027.2057746,3306206.20319,-673877.79803,-5712557.8206,2785981.96342
3,time_plus,MISSION_OK,1,1,0.13,77.8128244799,12.3137872484,18.1779506758,1063.8248782,3259921.72282,-672107.925007,-5713600.47814,2786343.61319
3,time_plus,MISSION_OK,1,1,0.133333333333,79.8080251076,13.4236713242,19.1073932218,1101.32995747,3213637.34814,-670271.936302,-5714675.29027,2786714.31789
3,time_plus,MISSION_OK,1,1,0.136666666667,81.8032257353,14.6046240472,20.0634988709,1139.73561059,3167353.08733,-668367.515905,-5715782.83415,2787094.1257
3,time_plus,MISSION_OK,1,1,0.14,83.798426363,15.8582499215,21.046433424,1179.03717953,3121068.94086,-666393.025576,-5716923.41959,2787483.02181
3,time_plus,MISSION_OK,1,1,0.143333333333,85.7936269907,17.1865372313,22.0565850399,1219.24377603,3074784.91323,-664346.461425,-5718097.59876,2787881.07237
3,time_plus,MISSION_OK,1,1,0.146666666667,87.7888276184,18.5899888391,23.0938886282,1260.35137883,3028501.0088,-662227.260051,-5719305.33136,2788288.19852
3,time_plus,MISSION_OK,1,1,0.15,89.7840282461,20.0718670133,24.1593520939,1302.3800324,2982217.22844,-660032.194561,-5720547.87222,2788704.68524
3,time_plus,MISSION_OK,1,1,0.153333333333,91.7792288737,21.6332006846,25.2532604099,1345.33556507,2935933.57644,-657760.200762,-5721825.54991,2789130.58222
3,time_plus,MISSION_OK,1,1,0.156666666667,93.7744295014,23.276039582,26.3763518674,1389.233213,2889650.0558,-655409.230858,-5723139.21866,2789566.09618
3,time_plus,MISSION_OK,1,1,0.16,95.7696301291,25.0014757363,27.5291072285,1434.07976801,2843366.6677,-652978.16925,-5724489.38175,2790011.35579
3,time_plus,MISSION_OK,1,1,0.163333333333,97.7648307568,26.8116458036,28.71247049,1479.89753166,2797083.41634,-650464.891396,-5725877.07806,2790466.64894
3,time_plus,MISSION_OK,1,1,0.166666666667,99.7600313845,28.7080366791,29.9272400559,1526.70422512,2750800.30637,-647867.906269,-5727303.13284,2790932.2225
3,time_plus,MISSION_OK,1,1,0.17,101.755232012,30.692411088,31.174398061,1574.52258228,2704517.34291,-645185.458023,-5728768.5637,2791408.38993
3,time_plus,MISSION_OK,1,1,0.173333333333,103.75043264,32.7666439798,32.4550549554,1623.38089117,2658234.539,-642415.683916,-5730274.51045,2791895.51298
3,time_plus,MISSION_OK,1,1,0.176666666667,105.745633268,34.9332512769,33.7706622325,1673.31040313,2611951.89447,-639556.100218,-5731822.48615,2792394.07217
3,time_plus,MISSION_OK,1,1,0.18,107.740833895,37.193243322,35.1221993052,1724.33264103,2565669.41586,-636605.689145,-5733413.39988,2792904.40075
3,time_plus,MISSION_OK,1,1,0.183333333333,109.736034523,39.5452683757,36.5097450148,1776.44474086,2519387.11166,-633565.732445,-5735047.08389,2793426.53926
3,time_plus,MISSION_OK,1,1,0.186666666667,111.731235151,41.9950085616,37.9361932173,1829.72768167,2473104.99137,-630430.665135,-5736726.6883,2793961.45398
3,time_plus,MISSION_OK,1,1,0.19,113.726435778,44.5438546937,39.4028194827,1884.21649346,2426823.06797,-627199.093149,-5738453.41516,2794509.58207
3,time_plus,MISSION_OK,1,1,0.193333333333,115.721636406,47.1934768827,40.9110399996,1939.95245913,2380541.36077,-623869.346523,-5740228.61921,2795071.40708
3,time_plus,MISSION_OK,1,1,0.196666666667,117.716837034,49.9460189831,42.4624951005,1996.98323633,2334259.87512,-620439.288214,-5742053.90271,2795647.48572
3,time_plus,MISSION_OK,1,1,0.2,119.712037661,52.8018285925,44.058071621,2055.33726744,2287978.62664,-616908.526926,-5743929.99178,2796238.1244
3,time_plus,MISSION_OK,1,1,0.203333333333,121.707238289,55.7650584275,45.7003069416,2115.09346411,2241697.63221,-613272.953063,-5745859.4996,2796844.17228
3,time_plus,MISSION_OK,1,1,0.206666666667,123.702438917,58.8369608383,47.3905094071,2176.2971758,2195416.91357,-609531.277629,-5747843.61559,2797466.07023
3,time_plus,MISSION_OK,1,1,0.21,125.697639544,62.0203488366,49.1306746677,2239.01857759,2149136.50685,-605680.678861,-5749884.30614,2798104.48215
3,time_plus,MISSION_OK,1,1,0.213333333333,127.692840172,65.3178657403,50.9227280234,2303.32707772,2102856.45327,-601718.488838,-5751983.44784,2798760.04352
3,time_plus,MISSION_OK,1,1,0.216666666667,129.6880408,68.7326245594,52.7688271589,2369.29998938,2056576.86329,-597641.568822,-5754143.16531,2799433.46254
3,time_plus,MISSION_OK,1,1,0.22,131.683241428,72.2660314406,54.6703267189,2436.62206525,2010520.41738,-593448.433287,-5756364.67549,2800125.1734
3,time_plus,MISSION_OK,1,1,0.223333333333,133.678442055,75.9162073752,56.6266454928,2504.1305114,1965387.8059,-589140.74901,-5758647.10215,2800834.91497
