time_s,optimizer_altitude_km,simulation_altitude_km,simulation_velocity_m_s,optimizer_mass_kg,simulation_mass_kg,dynamic_pressure_kpa,g_load,downrange_km,throttle
52.441357,4.466179,4.466060,697.038650,3.808915e+06,3.808915e+06,34.785818,1.552760,3.457510,0.764592
52.462341,4.472790,4.472704,697.216793,3.808543e+06,3.808543e+06,34.785593,1.552930,3.461751,0.764592
52.483324,4.479400,4.479350,697.394966,3.808171e+06,3.808171e+06,34.785358,1.553100,3.465995,0.764592
52.501160,4.485019,4.485000,697.546433,3.807854e+06,3.807854e+06,34.785150,1.553244,3.469606,0.764592
52.505140,4.486273,4.486261,697.580230,3.807784e+06,3.807784e+06,34.785103,1.553277,3.470412,0.764592
52.509119,4.487527,4.487521,697.614029,3.807713e+06,3.807713e+06,34.785055,1.553309,3.471218,0.764592
52.513226,4.488834,4.488823,697.649785,3.807640e+06,3.807640e+06,34.785095,1.566177,3.472050,0.770327
52.516974,4.490028,4.490010,697.682493,3.807573e+06,3.807573e+06,34.785140,1.566211,3.472809,0.770327
52.554453,4.501970,4.501887,698.009625,3.806903e+06,3.806903e+06,34.785569,1.566543,3.480409,0.770327
52.929235,4.621390,4.620915,701.286540,3.800205e+06,3.800205e+06,34.788198,1.569821,3.557032,0.770327
53.079148,4.669158,4.668656,702.600115,3.797526e+06,3.797525e+06,34.788377,1.571111,3.588000,0.770327
53.229060,4.716926,4.716473,703.915273,3.794846e+06,3.794846e+06,34.788041,1.572390,3.619150,0.770327
53.528886,4.812462,4.812331,706.550277,3.789488e+06,3.789488e+06,34.785781,1.574916,3.681997,0.770327
53.574050,4.826853,4.826796,706.947731,3.788681e+06,3.788681e+06,34.785254,1.575292,3.691527,0.770327
53.595318,4.833630,4.833610,707.134943,3.788300e+06,3.788300e+06,34.784988,1.575469,3.696021,0.770327
53.602507,4.835921,4.835914,707.198238,3.788172e+06,3.788172e+06,34.784896,1.575529,3.697540,0.770327
53.606417,4.837177,4.837167,707.233525,3.788102e+06,3.788102e+06,34.784937,1.589756,3.698367,0.776701
53.610009,4.838335,4.838318,707.266032,3.788037e+06,3.788037e+06,34.784983,1.589789,3.699127,0.776701
53.645933,4.849914,4.849834,707.591157,3.787390e+06,3.787389e+06,34.785430,1.590117,3.706730,0.776701
54.005174,4.965704,4.965227,710.847757,3.780916e+06,3.780916e+06,34.788238,1.593354,3.783358,0.776701
54.148871,5.012020,5.011507,712.153092,3.778327e+06,3.778326e+06,34.788497,1.594630,3.814313,0.776701
54.292567,5.058336,5.057856,713.459946,3.775737e+06,3.775737e+06,34.788247,1.595895,3.845443,0.776701
54.379456,5.086342,5.085917,714.250893,3.774171e+06,3.774171e+06,34.787845,1.596655,3.864350,0.776701
54.466345,5.114347,5.114003,715.042387,3.772606e+06,3.772606e+06,34.787252,1.597411,3.883322,0.776701
54.521055,5.131981,5.131701,715.541032,3.771620e+06,3.771620e+06,34.786779,1.597886,3.895300,0.776701
54.575765,5.149615,5.149409,716.039893,3.770634e+06,3.770634e+06,34.786229,1.598359,3.907303,0.776701
54.641751,5.170884,5.170780,716.641859,3.769445e+06,3.769445e+06,34.785462,1.598927,3.921814,0.776701
54.659439,5.176585,5.176512,716.803280,3.769126e+06,3.769126e+06,34.785237,1.599079,3.925710,0.776701
54.677128,5.182287,5.182244,716.964722,3.768807e+06,3.768807e+06,34.785004,1.599231,3.929609,0.776701
54.695697,5.188272,5.188263,717.134221,3.768473e+06,3.768473e+06,34.784751,1.599390,3.933705,0.776701
54.696807,5.188629,5.188623,717.144356,3.768453e+06,3.768453e+06,34.784735,1.599400,3.933950,0.776701
54.697917,5.188989,5.188983,717.154623,3.768433e+06,3.768433e+06,34.784734,1.615110,3.934195,0.783776
54.699010,5.189345,5.189337,717.164882,3.768413e+06,3.768413e+06,34.784749,1.615121,3.934436,0.783776
54.709941,5.192909,5.192881,717.267482,3.768214e+06,3.768214e+06,34.784901,1.615223,3.936849,0.783776
54.819244,5.228551,5.228341,718.294003,3.766227e+06,3.766226e+06,34.786254,1.616248,3.961032,0.783776
55.037850,5.299834,5.299383,720.349866,3.762251e+06,3.762251e+06,34.788052,1.618279,4.009711,0.783776
55.256457,5.371117,5.370592,722.409446,3.758276e+06,3.758276e+06,34.788612,1.620284,4.058810,0.783776
55.776031,5.540538,5.540504,727.319192,3.748828e+06,3.748828e+06,34.784778,1.624953,4.177188,0.783776
55.782382,5.542610,5.542587,727.379338,3.748713e+06,3.748712e+06,34.784684,1.625009,4.178649,0.783776
55.788734,5.544681,5.544670,727.439488,3.748597e+06,3.748597e+06,34.784590,1.625065,4.180112,0.783776
55.790323,5.545199,5.545191,727.454535,3.748568e+06,3.748568e+06,34.784566,1.625079,4.180477,0.783776
55.791912,5.545719,5.545713,727.469781,3.748539e+06,3.748539e+06,34.784565,1.642471,4.180843,0.791623
55.793362,5.546197,5.546188,727.483902,3.748513e+06,3.748512e+06,34.784586,1.642485,4.181177,0.791623
55.807857,5.550979,5.550943,727.625121,3.748246e+06,3.748246e+06,34.784803,1.642626,4.184516,0.791623
55.952811,5.598804,5.598531,729.038272,3.745584e+06,3.745584e+06,34.786657,1.644028,4.218009,0.791623
56.290059,5.710072,5.709538,732.332747,3.739390e+06,3.739390e+06,34.788724,1.647246,4.296675,0.791623
56.627308,5.821341,5.820950,735.636385,3.733196e+06,3.733196e+06,34.787546,1.650405,4.376379,0.791623
56.809903,5.881584,5.881441,737.428822,3.729843e+06,3.729842e+06,34.785509,1.652091,4.419966,0.791623
56.874053,5.902749,5.902721,738.059168,3.728664e+06,3.728664e+06,34.784556,1.652680,4.435352,0.791623
56.883386,5.905828,5.905819,738.150904,3.728493e+06,3.728493e+06,34.784407,1.652766,4.437593,0.791623
56.884627,5.906238,5.906231,738.163101,3.728470e+06,3.728470e+06,34.784387,1.652777,4.437891,0.791623
56.885868,5.906649,5.906642,738.175461,3.728447e+06,3.728447e+06,34.784385,1.672030,4.438189,0.800318
56.887050,5.907044,5.907035,738.187426,3.728425e+06,3.728425e+06,34.784405,1.672042,4.438473,0.800318
56.898877,5.910993,5.910960,738.307082,3.728206e+06,3.728205e+06,34.784597,1.672161,4.441315,0.800318
57.017144,5.950480,5.950243,739.504307,3.726010e+06,3.726009e+06,34.786290,1.673345,4.469809,0.800318
57.253679,6.029455,6.028960,741.902361,3.721618e+06,3.721618e+06,34.788429,1.675691,4.527192,0.800318
57.490214,6.108430,6.107882,744.305166,3.717226e+06,3.717226e+06,34.788867,1.678008,4.585107,0.800318
57.963283,6.266379,6.266341,749.124786,3.708442e+06,3.708442e+06,34.784466,1.682557,4.702530,0.800318
57.970067,6.268644,6.268620,749.194035,3.708316e+06,3.708316e+06,34.784351,1.682621,4.704230,0.800318
57.976851,6.270909,6.270898,749.263288,3.708190e+06,3.708190e+06,34.784234,1.682686,4.705929,0.800318
57.978369,6.271416,6.271408,749.278776,3.708162e+06,3.708161e+06,34.784208,1.682700,4.706310,0.800318
57.979886,6.271924,6.271917,749.294476,3.708133e+06,3.708133e+06,34.784206,1.704050,4.706690,0.809957
57.981265,6.272390,6.272381,749.308978,3.708108e+06,3.708107e+06,34.784230,1.704064,4.707035,0.809957
57.995057,6.277051,6.277014,749.454000,3.707848e+06,3.707848e+06,34.784472,1.704208,4.710493,0.809957
58.132979,6.323662,6.323384,750.905170,3.705257e+06,3.705256e+06,34.786560,1.705638,4.745174,0.809957
58.408823,6.416883,6.416339,753.812636,3.700073e+06,3.700073e+06,34.788891,1.708469,4.815099,0.809957
58.684667,6.510104,6.509580,756.726853,3.694890e+06,3.694889e+06,34.788704,1.711260,4.885774,0.809957
58.805832,6.551051,6.550627,758.009039,3.692613e+06,3.692612e+06,34.787808,1.712475,4.917057,0.809957
58.926997,6.591999,6.591730,759.292501,3.690336e+06,3.690335e+06,34.786407,1.713682,4.948485,0.809957
58.995872,6.615275,6.615120,760.022633,3.689041e+06,3.689041e+06,34.785383,1.714365,4.966414,0.809957
59.064747,6.638551,6.638527,760.753173,3.687747e+06,3.687747e+06,34.784194,1.715045,4.984390,0.809957
59.067707,6.639551,6.639533,760.784581,3.687692e+06,3.687691e+06,34.784139,1.715074,4.985164,0.809957
59.070667,6.640552,6.640540,760.815990,3.687636e+06,3.687636e+06,34.784083,1.715104,4.985938,0.809957
59.072997,6.641339,6.641332,760.840708,3.687592e+06,3.687592e+06,34.784040,1.715127,4.986547,0.809957
59.074132,6.641726,6.641718,760.853522,3.687570e+06,3.687570e+06,34.784136,1.786300,4.986844,0.842690
59.075160,6.642078,6.642068,760.865189,3.687550e+06,3.687550e+06,34.784233,1.786311,4.987112,0.842690
59.085437,6.645597,6.645562,760.981867,3.687349e+06,3.687349e+06,34.785206,1.786427,4.989800,0.842690
59.188208,6.680780,6.680534,762.149217,3.685340e+06,3.685339e+06,34.794704,1.787586,5.016736,0.842690
59.393749,6.751146,6.750611,764.487027,3.681321e+06,3.681321e+06,34.812470,1.789887,5.070942,0.842690
59.599291,6.821512,6.820868,766.828950,3.677303e+06,3.677302e+06,34.828566,1.792166,5.125594,0.842690
60.010374,6.962245,6.961924,771.524980,3.669266e+06,3.669265e+06,34.831462,1.796674,5.236238,0.842690
60.092591,6.990391,6.990222,772.466125,3.667658e+06,3.667658e+06,34.806666,1.797575,5.258582,0.842690
60.109034,6.996021,6.995885,772.654431,3.667337e+06,3.667336e+06,34.801693,1.797755,5.263059,0.842690
60.125477,7.001650,7.001549,772.842763,3.667015e+06,3.667015e+06,34.796715,1.797935,5.267539,0.842690
60.134279,7.004663,7.004582,772.943588,3.666843e+06,3.666843e+06,34.794046,1.798031,5.269939,0.842690
60.143082,7.007677,7.007615,773.044420,3.666671e+06,3.666671e+06,34.791375,1.798127,5.272339,0.842690
60.148979,7.009696,7.009647,773.111980,3.666556e+06,3.666555e+06,34.789585,1.798192,5.273947,0.842690
60.154876,7.011714,7.011679,773.179545,3.666441e+06,3.666440e+06,34.787793,1.798256,5.275556,0.842690
60.161317,7.013919,7.013899,773.253338,3.666315e+06,3.666314e+06,34.785835,1.798326,5.277314,0.842690
60.163235,7.014576,7.014560,773.275310,3.666277e+06,3.666277e+06,34.785252,1.798347,5.277837,0.842690
60.165152,7.015232,7.015221,773.297283,3.666240e+06,3.666239e+06,34.784669,1.798368,5.278361,0.842690
60.166910,7.015834,7.015827,773.317419,3.666205e+06,3.666205e+06,34.784134,1.798387,5.278841,0.842690
60.167230,7.015944,7.015937,773.321095,3.666199e+06,3.666199e+06,34.784037,1.798391,5.278928,0.842690
60.167551,7.016055,7.016048,773.325354,3.666192e+06,3.666192e+06,34.784036,2.011824,5.279016,0.940848
60.167845,7.016158,7.016149,773.329309,3.666186e+06,3.666185e+06,34.784044,2.011828,5.279096,0.940848
60.170783,7.017180,7.017162,773.368856,3.666122e+06,3.666121e+06,34.784124,2.011870,5.279898,0.940848
60.200160,7.027400,7.027291,773.764392,3.665480e+06,3.665480e+06,34.784898,2.012280,5.287924,0.940848
60.493933,7.129600,7.128859,777.725490,3.659068e+06,3.659067e+06,34.790275,2.016306,5.368761,0.940848
60.810094,7.239589,7.238731,781.999688,3.652166e+06,3.652166e+06,34.791139,2.020471,5.456928,0.940848
60.968141,7.294572,7.293875,784.140611,3.648716e+06,3.648716e+06,34.789631,2.022537,5.501456,0.940848
61.126187,7.349554,7.349167,786.284371,3.645267e+06,3.645266e+06,34.786818,2.024592,5.546289,0.940848
61.222436,7.383038,7.382911,787.591297,3.643166e+06,3.643165e+06,34.784463,2.025838,5.573740,0.940848
61.257465,7.395224,7.395206,788.067188,3.642401e+06,3.642401e+06,34.783485,2.026291,5.583759,0.940848
61.259396,7.395896,7.395884,788.093434,3.642359e+06,3.642358e+06,34.783429,2.026316,5.584312,0.940848
61.260485,7.396275,7.396266,788.108224,3.642335e+06,3.642335e+06,34.783397,2.026330,5.584623,0.940848
61.261455,7.396614,7.396607,788.121627,3.642314e+06,3.642313e+06,34.783396,2.065385,5.584901,0.958437
61.262341,7.396928,7.396918,788.134085,3.642294e+06,3.642294e+06,34.783422,2.065397,5.585155,0.958437
61.271199,7.400068,7.400028,788.258673,3.642097e+06,3.642097e+06,34.783688,2.065522,5.587691,0.958437
61.359781,7.431464,7.431159,789.505088,3.640127e+06,3.640127e+06,34.786110,2.066765,5.613110,0.958437
62.245594,7.745426,7.745090,802.021951,3.620430e+06,3.620430e+06,34.786827,2.079005,5.872775,0.958437
62.303273,7.765870,7.765698,802.840271,3.619147e+06,3.619147e+06,34.785373,2.079790,5.890029,0.958437
62.319066,7.771467,7.771344,803.064395,3.618796e+06,3.618796e+06,34.784943,2.080005,5.894760,0.958437
62.334858,7.777065,7.776991,803.288548,3.618445e+06,3.618445e+06,34.784499,2.080220,5.899495,0.958437
62.341420,7.779391,7.779338,803.381694,3.618299e+06,3.618299e+06,34.784310,2.080309,5.901463,0.958437
62.347982,7.781716,7.781686,803.474846,3.618153e+06,3.618153e+06,34.784119,2.080399,5.903432,0.958437
62.351181,7.782850,7.782830,803.520255,3.618082e+06,3.618082e+06,34.784025,2.080442,5.904392,0.958437
62.354379,7.783984,7.783974,803.565664,3.618011e+06,3.618010e+06,34.783931,2.080486,5.905352,0.958437
62.354893,7.784166,7.784158,803.572963,3.618000e+06,3.617999e+06,34.783915,2.080493,5.905506,0.958437
62.355407,7.784350,7.784342,803.580395,3.617988e+06,3.617988e+06,34.783917,2.129434,5.905660,0.980413
62.355918,7.784534,7.784525,803.587932,3.617976e+06,3.617976e+06,34.783939,2.129441,5.905814,0.980413
62.361024,7.786379,7.786352,803.663302,3.617860e+06,3.617860e+06,34.784153,2.129517,5.907346,0.980413
62.412081,7.804825,7.804629,804.417190,3.616699e+06,3.616698e+06,34.786218,2.130275,5.922693,0.980413
62.922658,7.989281,7.988317,811.974839,3.605085e+06,3.605085e+06,34.798514,2.137792,6.078068,0.980413
63.086622,8.048516,8.047659,814.409047,3.601356e+06,3.601355e+06,34.799218,2.140184,6.128701,0.980413
63.250586,8.107751,8.107174,816.846721,3.597626e+06,3.597625e+06,34.798330,2.142565,6.179693,0.980413
63.346379,8.142358,8.142024,818.272484,3.595447e+06,3.595447e+06,34.797072,2.143952,6.209650,0.980413
63.442172,8.176965,8.176934,819.699421,3.593268e+06,3.593268e+06,34.795268,2.145335,6.239730,0.980413
63.448070,8.179096,8.179085,819.787308,3.593134e+06,3.593133e+06,34.795139,2.145420,6.241586,0.980413
63.448704,8.179325,8.179316,819.796768,3.593120e+06,3.593119e+06,34.795125,2.145429,6.241785,0.980413
63.449339,8.179556,8.179548,819.806375,3.593105e+06,3.593104e+06,34.795128,2.187264,6.241985,0.999033
63.449969,8.179788,8.179778,819.816076,3.593090e+06,3.593090e+06,34.795152,2.187274,6.242183,0.999033
63.456266,8.182108,8.182075,819.913086,3.592944e+06,3.592944e+06,34.795387,2.187372,6.244166,0.999033
63.519239,8.205307,8.205062,820.883498,3.591485e+06,3.591484e+06,34.797603,2.188354,6.264020,0.999033
64.148968,8.437300,8.436377,830.617810,3.576889e+06,3.576888e+06,34.806371,2.198087,6.465591,0.999033
64.316430,8.498994,8.498332,833.215593,3.573007e+06,3.573007e+06,34.804569,2.200650,6.520124,0.999033
64.483892,8.560687,8.560476,835.817199,3.569126e+06,3.569125e+06,34.801017,2.203204,6.575049,0.999033
64.533032,8.578790,8.578747,836.581346,3.567987e+06,3.567986e+06,34.799642,2.203951,6.591240,0.999033
64.537202,8.580326,8.580298,836.646196,3.567890e+06,3.567890e+06,34.799518,2.204015,6.592616,0.999033
64.541371,8.581862,8.581849,836.711048,3.567794e+06,3.567793e+06,34.799393,2.204078,6.593991,0.999033
64.542426,8.582251,8.582241,836.727454,3.567769e+06,3.567769e+06,34.799361,2.204094,6.594339,0.999033
64.543480,8.582642,8.582634,836.743928,3.567745e+06,3.567744e+06,34.799331,2.206517,6.594687,0.999887
64.544443,8.583004,8.582992,836.759036,3.567722e+06,3.567722e+06,34.799306,2.206532,6.595005,0.999887
64.554068,8.586619,8.586573,836.910125,3.567499e+06,3.567498e+06,34.799048,2.206685,6.598182,0.999887
64.650319,8.622775,8.622420,838.421741,3.565266e+06,3.565266e+06,34.796161,2.208211,6.630024,0.999887
65.612833,8.984330,8.984237,853.610029,3.542938e+06,3.542937e+06,34.736481,2.223285,6.955710,0.999887
65.632284,8.991637,8.991612,853.918295,3.542486e+06,3.542486e+06,34.734694,2.223586,6.962428,0.999887
65.634777,8.992573,8.992558,853.957821,3.542429e+06,3.542428e+06,34.734463,2.223625,6.963290,0.999887
65.636225,8.993117,8.993107,853.980766,3.542395e+06,3.542394e+06,34.734329,2.223647,6.963790,0.999887
65.637673,8.993666,8.993656,854.003768,3.542361e+06,3.542361e+06,34.734195,2.224078,6.964291,0.999887
65.638995,8.994172,8.994157,854.024839,3.542331e+06,3.542330e+06,34.734073,2.224099,6.964748,0.999887
65.652216,8.999234,8.999172,854.235554,3.542024e+06,3.542024e+06,34.732851,2.224310,6.969318,0.999887
65.784430,9.049850,9.049385,856.344096,3.538957e+06,3.538956e+06,34.720059,2.226413,7.015167,0.999887
66.095453,9.168922,9.167957,861.314178,3.531742e+06,3.531741e+06,34.685868,2.231337,7.124024,0.999887
66.406477,9.287994,9.287164,866.298069,3.524527e+06,3.524526e+06,34.645903,2.236229,7.234287,0.999887
66.576657,9.353145,9.352659,869.030871,3.520579e+06,3.520578e+06,34.621584,2.238894,7.295215,0.999887
66.619376,9.369500,9.369131,869.717522,3.519588e+06,3.519587e+06,34.615206,2.239561,7.310575,0.999887
66.662096,9.385855,9.385614,870.404430,3.518597e+06,3.518596e+06,34.608719,2.240229,7.325963,0.999887
66.716813,9.406802,9.406744,871.284616,3.517327e+06,3.517327e+06,34.600250,2.241082,7.345710,0.999887
66.722826,9.409104,9.409068,871.381376,3.517188e+06,3.517187e+06,34.599308,2.241176,7.347883,0.999887
66.728840,9.411407,9.411391,871.478141,3.517048e+06,3.517048e+06,34.598364,2.241270,7.350057,0.999887
66.730146,9.411907,9.411896,871.499170,3.517018e+06,3.517018e+06,34.598159,2.241290,7.350529,0.999887
66.731453,9.412411,9.412401,871.520248,3.516988e+06,3.516987e+06,34.597954,2.241834,7.351002,0.999887
66.732679,9.412889,9.412875,871.540077,3.516959e+06,3.516959e+06,34.597763,2.241854,7.351445,0.999887
66.744937,9.417670,9.417613,871.738374,3.516675e+06,3.516674e+06,34.595842,2.242050,7.355878,0.999887
66.867519,9.465481,9.465045,873.722551,3.513831e+06,3.513831e+06,34.576158,2.244010,7.400329,0.999887
67.161902,9.580300,9.579354,878.496498,3.507002e+06,3.507002e+06,34.525307,2.248697,7.507987,0.999887
67.456286,9.695119,9.694232,883.282959,3.500173e+06,3.500172e+06,34.469394,2.253360,7.616928,0.999887
67.620055,9.758994,9.758387,885.951129,3.496374e+06,3.496373e+06,34.436094,2.255944,7.678089,0.999887
67.783825,9.822870,9.822720,888.623141,3.492575e+06,3.492574e+06,34.401223,2.258522,7.739649,0.999887
67.811938,9.833835,9.833781,889.082208,3.491923e+06,3.491922e+06,34.395080,2.258964,7.750257,0.999887
67.817884,9.836154,9.836121,889.179313,3.491785e+06,3.491784e+06,34.393774,2.259057,7.752502,0.999887
67.823830,9.838473,9.838461,889.276423,3.491647e+06,3.491646e+06,34.392467,2.259151,7.754747,0.999887
67.827517,9.839930,9.839913,889.336918,3.491561e+06,3.491561e+06,34.391659,2.259839,7.756140,0.999886
67.830899,9.841273,9.841244,889.392443,3.491483e+06,3.491482e+06,34.390918,2.259893,7.757418,0.999886
67.864724,9.854709,9.854564,889.947777,3.490698e+06,3.490698e+06,34.383471,2.260438,7.770205,0.999886
68.202968,9.989067,9.988171,895.510360,3.482851e+06,3.482851e+06,34.305424,2.265865,7.899030,0.999886
68.879458,10.257782,10.257637,906.685641,3.467158e+06,3.467158e+06,34.129830,2.276639,8.161855,0.999886
68.916055,10.272319,10.272301,907.292093,3.466309e+06,3.466309e+06,34.119590,2.277220,8.176270,0.999886
68.917675,10.272962,10.272950,907.318952,3.466272e+06,3.466271e+06,34.119135,2.277245,8.176909,0.999886
68.919296,10.273609,10.273600,907.345870,3.466234e+06,3.466233e+06,34.118680,2.277995,8.177548,0.999885
68.920769,10.274205,10.274190,907.370413,3.466200e+06,3.466199e+06,34.118268,2.278019,8.178129,0.999885
68.935506,10.280165,10.280098,907.615855,3.465858e+06,3.465857e+06,34.114140,2.278257,8.183940,0.999885
69.082873,10.339760,10.339253,910.072060,3.462439e+06,3.462439e+06,34.072202,2.280644,8.242238,0.999885
69.428536,10.479547,10.478562,915.845996,3.454421e+06,3.454420e+06,33.969147,2.286222,8.380288,0.999885
69.774200,10.619334,10.618655,921.637596,3.446402e+06,3.446401e+06,33.859536,2.291777,8.520171,0.999885
69.962880,10.695637,10.695457,924.806360,3.442025e+06,3.442024e+06,33.796947,2.294801,8.597301,0.999885
69.996375,10.709183,10.709116,925.369439,3.441248e+06,3.441247e+06,33.785632,2.295337,8.611050,0.999885
70.003175,10.711933,10.711890,925.483769,3.441090e+06,3.441090e+06,33.783328,2.295446,8.613844,0.999885
70.009975,10.714682,10.714664,925.598106,3.440932e+06,3.440932e+06,33.781021,2.295555,8.616638,0.999885
70.011627,10.715351,10.715338,925.625898,3.440894e+06,3.440893e+06,33.780460,2.295581,8.617317,0.999885
70.013280,10.716023,10.716013,925.653750,3.440856e+06,3.440855e+06,33.779900,2.296414,8.617997,0.999884
70.014787,10.716643,10.716627,925.679199,3.440821e+06,3.440820e+06,33.779390,2.296439,8.618616,0.999884
70.029851,10.722843,10.722775,925.933708,3.440471e+06,3.440471e+06,33.774289,2.296685,8.624810,0.999884
70.180498,10.784846,10.784329,928.480686,3.436977e+06,3.436976e+06,33.722619,2.299144,8.686943,0.999884
70.534616,10.930595,10.929607,934.481211,3.428762e+06,3.428761e+06,33.596436,2.304908,8.834389,0.999884
70.888735,11.076344,11.075708,940.500529,3.420547e+06,3.420546e+06,33.463653,2.310654,8.983793,0.999884
71.081990,11.155885,11.155789,943.793392,3.416064e+06,3.416063e+06,33.388420,2.313782,9.066155,0.999884
71.099193,11.162965,11.162929,944.086774,3.415665e+06,3.415664e+06,33.381629,2.314060,9.073515,0.999884
71.105530,11.165574,11.165560,944.194870,3.415518e+06,3.415517e+06,33.379123,2.314163,9.076227,0.999884
71.109657,11.167293,11.167274,944.265544,3.415422e+06,3.415421e+06,33.377496,2.315107,9.077994,0.999883
71.113429,11.168872,11.168840,944.330163,3.415334e+06,3.415334e+06,33.376009,2.315170,9.079609,0.999883
71.151144,11.184666,11.184505,944.976466,3.414459e+06,3.414459e+06,33.361098,2.315791,9.095769,0.999883
71.528298,11.342604,11.341665,951.451439,3.405710e+06,3.405710e+06,33.208038,2.321996,9.258614,0.999883
71.669483,11.401727,11.400737,953.880877,3.402435e+06,3.402434e+06,33.148900,2.324314,9.320153,0.999883
71.810668,11.460850,11.459939,956.313343,3.399160e+06,3.399159e+06,33.088763,2.326630,9.382010,0.999883
71.898978,11.497830,11.497036,957.836360,3.397111e+06,3.397111e+06,33.050642,2.328077,9.420861,0.999883
71.987287,11.534811,11.534184,959.360560,3.395063e+06,3.395062e+06,33.012133,2.329524,9.459836,0.999883
72.079501,11.573427,11.573030,960.953406,3.392923e+06,3.392923e+06,32.971508,2.331034,9.500667,0.999883
72.171715,11.612042,11.611932,962.547541,3.390784e+06,3.390784e+06,32.930461,2.332543,9.541633,0.999883
72.196479,11.622413,11.622388,962.975871,3.390210e+06,3.390209e+06,32.919367,2.332948,9.552657,0.999883
72.198712,11.623348,11.623331,963.014495,3.390158e+06,3.390157e+06,32.918365,2.332985,9.553652,0.999883
72.200088,11.623924,11.623912,963.038295,3.390126e+06,3.390125e+06,32.917747,2.333007,9.554265,0.999883
72.201463,11.624506,11.624494,963.062142,3.390094e+06,3.390094e+06,32.917131,2.333967,9.554878,0.999882
72.202782,11.625067,11.625050,963.085041,3.390064e+06,3.390063e+06,32.916541,2.333989,9.555465,0.999882
72.215963,11.630681,11.630618,963.314040,3.389758e+06,3.389757e+06,32.910641,2.334208,9.561338,0.999882
72.347773,11.686825,11.686360,965.605516,3.386700e+06,3.386699e+06,32.851178,2.336401,9.620225,0.999882
72.670154,11.824141,11.823170,971.221296,3.379221e+06,3.379221e+06,32.702243,2.341757,9.765428,0.999882
72.992534,11.961457,11.960661,976.853122,3.371743e+06,3.371742e+06,32.548374,2.347105,9.912306,0.999882
73.174505,12.038967,12.038572,980.039133,3.367521e+06,3.367521e+06,32.459361,2.350120,9.995954,0.999882
73.240598,12.067119,12.066924,981.197576,3.365988e+06,3.365988e+06,32.426648,2.351215,10.026468,0.999882
73.258713,12.074835,12.074700,981.515212,3.365568e+06,3.365567e+06,32.417646,2.351515,10.034844,0.999882
73.276829,12.082551,12.082478,981.832898,3.365148e+06,3.365147e+06,32.408628,2.351815,10.043226,0.999882
73.284787,12.085941,12.085896,981.972480,3.364963e+06,3.364963e+06,32.404662,2.351947,10.046910,0.999882
73.292746,12.089331,12.089314,982.112072,3.364779e+06,3.364778e+06,32.400693,2.352079,10.050594,0.999882
73.293941,12.089840,12.089828,982.133043,3.364751e+06,3.364750e+06,32.400096,2.352098,10.051148,0.999882
73.295137,12.090353,12.090341,982.154054,3.364723e+06,3.364722e+06,32.399501,2.353104,10.051702,0.999881
73.296323,12.090867,12.090851,982.174945,3.364696e+06,3.364695e+06,32.398911,2.353124,10.052251,0.999881
73.308185,12.096004,12.095947,982.383872,3.364420e+06,3.364420e+06,32.393007,2.353323,10.057746,0.999881
73.426805,12.147383,12.146956,984.474358,3.361669e+06,3.361668e+06,32.333616,2.355318,10.112819,0.999881
73.664045,12.250139,12.249250,988.661960,3.356165e+06,3.356165e+06,32.212933,2.359305,10.223657,0.999881
73.901285,12.352895,12.351913,992.858391,3.350662e+06,3.350661e+06,32.089733,2.363289,10.335416,0.999881
74.017876,12.403394,12.402502,994.923942,3.347957e+06,3.347956e+06,32.028270,2.365246,10.390677,0.999881
74.134467,12.453893,12.453180,996.991623,3.345252e+06,3.345252e+06,31.966208,2.367202,10.446162,0.999881
74.247522,12.502861,12.502408,998.998630,3.342630e+06,3.342629e+06,31.905458,2.369099,10.500177,0.999881
74.360577,12.551828,12.551720,1001.007637,3.340007e+06,3.340006e+06,31.844149,2.370996,10.554403,0.999881
74.383214,12.561633,12.561604,1001.410144,3.339482e+06,3.339481e+06,31.831806,2.371376,10.565286,0.999881
74.386305,12.562972,12.562954,1001.465113,3.339410e+06,3.339410e+06,31.830119,2.371428,10.566772,0.999881
74.387859,12.563645,12.563632,1001.492750,3.339374e+06,3.339374e+06,31.829270,2.371454,10.567520,0.999881
74.389413,12.564324,12.564311,1001.520435,3.339338e+06,3.339337e+06,31.828423,2.372504,10.568268,0.999880
74.390887,12.564973,12.564955,1001.546743,3.339304e+06,3.339303e+06,31.827621,2.372529,10.568976,0.999880
74.405623,12.571462,12.571392,1001.809842,3.338962e+06,3.338961e+06,31.819593,2.372780,10.576067,0.999880
74.552986,12.636350,12.635838,1004.442736,3.335543e+06,3.335543e+06,31.738813,2.375287,10.647175,0.999880
74.910831,12.793919,12.792926,1010.850662,3.327242e+06,3.327242e+06,31.538861,2.381371,10.821349,0.999880
75.268677,12.951488,12.950857,1017.278982,3.318941e+06,3.318940e+06,31.333608,2.387454,10.997655,0.999880
75.328022,12.977620,12.977130,1018.347038,3.317564e+06,3.317564e+06,31.299063,2.388463,11.027100,0.999880
75.387368,13.003751,13.003427,1019.415655,3.316188e+06,3.316187e+06,31.264374,2.389472,11.056605,0.999880
75.461656,13.036463,13.036378,1020.754121,3.314464e+06,3.314464e+06,31.220751,2.390736,11.093620,0.999880
75.481286,13.045106,13.045091,1021.107949,3.314009e+06,3.314008e+06,31.209187,2.391069,11.103417,0.999880
